Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n64012a-il-200000-n5
Airfoil,n64012a-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,39.8793
Max Cl/Cd alpha,4
Url,http://airfoiltools.com/polar/csv?polar=xf-n64012a-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-3.000,-0.3241,0.01010,0.00376,-0.0033,0.8740,0.6290
-2.750,-0.2988,0.01007,0.00377,-0.0025,0.8628,0.6590
-2.500,-0.2723,0.01004,0.00370,-0.0020,0.8524,0.6764
-2.250,-0.2453,0.01000,0.00361,-0.0017,0.8424,0.6883
-2.000,-0.2183,0.00996,0.00353,-0.0014,0.8320,0.6972
-1.750,-0.1910,0.00992,0.00342,-0.0012,0.8225,0.7059
-1.500,-0.1637,0.00989,0.00334,-0.0010,0.8130,0.7128
-1.250,-0.1365,0.00986,0.00326,-0.0009,0.8034,0.7212
-1.000,-0.1091,0.00984,0.00321,-0.0006,0.7951,0.7283
-0.750,-0.0819,0.00982,0.00316,-0.0005,0.7857,0.7365
-0.500,-0.0546,0.00981,0.00313,-0.0003,0.7771,0.7439
-0.250,-0.0273,0.00980,0.00310,-0.0002,0.7685,0.7524
0.000,0.0000,0.00980,0.00311,0.0000,0.7603,0.7603
0.250,0.0273,0.00980,0.00310,0.0002,0.7524,0.7685
0.500,0.0546,0.00981,0.00313,0.0003,0.7439,0.7771
0.750,0.0819,0.00982,0.00316,0.0005,0.7364,0.7857
1.000,0.1092,0.00984,0.00321,0.0006,0.7283,0.7951
1.250,0.1365,0.00986,0.00326,0.0009,0.7212,0.8034
1.500,0.1637,0.00989,0.00334,0.0010,0.7128,0.8130
1.750,0.1910,0.00992,0.00342,0.0012,0.7059,0.8225
2.000,0.2183,0.00996,0.00353,0.0014,0.6972,0.8320
2.250,0.2453,0.01000,0.00361,0.0017,0.6883,0.8424
2.500,0.2723,0.01004,0.00370,0.0020,0.6764,0.8524
2.750,0.2988,0.01007,0.00377,0.0025,0.6590,0.8628
3.000,0.3241,0.01010,0.00376,0.0033,0.6290,0.8740
3.250,0.3499,0.01018,0.00379,0.0040,0.5963,0.8853
3.500,0.3770,0.01029,0.00389,0.0043,0.5655,0.8961
3.750,0.4037,0.01047,0.00400,0.0047,0.5241,0.9074
4.000,0.4295,0.01077,0.00412,0.0051,0.4588,0.9193
4.250,0.4497,0.01173,0.00441,0.0060,0.3085,0.9323
4.500,0.4731,0.01295,0.00501,0.0059,0.1736,0.9438
4.750,0.5004,0.01388,0.00556,0.0052,0.0981,0.9544
5.000,0.5301,0.01454,0.00608,0.0042,0.0679,0.9647
5.250,0.5609,0.01512,0.00663,0.0031,0.0531,0.9747
5.500,0.5930,0.01572,0.00724,0.0017,0.0440,0.9833
5.750,0.6258,0.01645,0.00796,0.0000,0.0379,0.9907
6.000,0.6590,0.01711,0.00870,-0.0016,0.0346,0.9978
6.250,0.6800,0.01771,0.00936,-0.0008,0.0323,1.0000
6.500,0.6956,0.01832,0.00997,0.0011,0.0304,1.0000
6.750,0.7100,0.01915,0.01080,0.0032,0.0286,1.0000
7.000,0.7277,0.01977,0.01150,0.0048,0.0273,1.0000
7.250,0.7453,0.02054,0.01233,0.0064,0.0262,1.0000
7.500,0.7635,0.02138,0.01324,0.0078,0.0252,1.0000
7.750,0.7823,0.02226,0.01418,0.0091,0.0243,1.0000
8.000,0.8014,0.02321,0.01517,0.0102,0.0236,1.0000
8.250,0.8205,0.02430,0.01630,0.0113,0.0229,1.0000
8.500,0.8396,0.02576,0.01783,0.0123,0.0223,1.0000
8.750,0.8592,0.02722,0.01946,0.0133,0.0218,1.0000
9.000,0.8784,0.02846,0.02091,0.0143,0.0211,1.0000
9.250,0.8965,0.02984,0.02252,0.0154,0.0203,1.0000
9.500,0.9132,0.03152,0.02443,0.0166,0.0197,1.0000
9.750,0.9281,0.03338,0.02654,0.0179,0.0192,1.0000
10.000,0.9408,0.03535,0.02877,0.0193,0.0188,1.0000
10.250,0.9510,0.03745,0.03113,0.0209,0.0185,1.0000
10.500,0.9582,0.03967,0.03362,0.0227,0.0182,1.0000
10.750,0.9632,0.04177,0.03594,0.0245,0.0179,1.0000
11.000,0.9650,0.04369,0.03803,0.0265,0.0176,1.0000
11.250,0.9642,0.04564,0.04013,0.0285,0.0173,1.0000
11.500,0.9603,0.04803,0.04266,0.0302,0.0170,1.0000
11.750,0.9504,0.05124,0.04606,0.0314,0.0168,1.0000
12.000,0.9340,0.05516,0.05024,0.0319,0.0167,1.0000
12.250,0.9148,0.05982,0.05518,0.0312,0.0166,1.0000
12.500,0.8937,0.06531,0.06092,0.0292,0.0166,1.0000
12.750,0.8714,0.07169,0.06750,0.0259,0.0166,1.0000
13.000,0.8478,0.07915,0.07514,0.0212,0.0167,1.0000
13.250,0.8241,0.08775,0.08387,0.0154,0.0168,1.0000
