Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n64012a-il-500000-n5
Airfoil,n64012a-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,52.0945
Max Cl/Cd alpha,7
Url,http://airfoiltools.com/polar/csv?polar=xf-n64012a-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-5.250,-0.5402,0.01148,0.00438,-0.0064,0.8956,0.0339
-5.000,-0.5150,0.01123,0.00409,-0.0060,0.8809,0.0395
-4.750,-0.4899,0.01098,0.00381,-0.0055,0.8670,0.0479
-4.500,-0.4649,0.01071,0.00354,-0.0051,0.8538,0.0605
-4.250,-0.4402,0.01040,0.00327,-0.0046,0.8415,0.0825
-4.000,-0.4162,0.00996,0.00298,-0.0042,0.8295,0.1252
-3.750,-0.3934,0.00936,0.00266,-0.0036,0.8183,0.1996
-3.250,-0.3504,0.00793,0.00202,-0.0020,0.7979,0.4120
-3.000,-0.3260,0.00760,0.00189,-0.0015,0.7881,0.4797
-2.750,-0.3004,0.00742,0.00180,-0.0011,0.7790,0.5198
-2.500,-0.2741,0.00729,0.00172,-0.0008,0.7701,0.5503
-2.250,-0.2479,0.00717,0.00167,-0.0005,0.7618,0.5829
-2.000,-0.2217,0.00707,0.00164,-0.0002,0.7530,0.6124
-1.500,-0.1672,0.00700,0.00156,0.0001,0.7364,0.6437
-1.250,-0.1395,0.00696,0.00153,0.0001,0.7285,0.6534
-1.000,-0.1117,0.00696,0.00148,0.0001,0.7210,0.6610
-0.750,-0.0837,0.00693,0.00146,0.0001,0.7130,0.6680
-0.250,-0.0279,0.00692,0.00143,0.0000,0.6973,0.6828
0.000,0.0000,0.00694,0.00142,0.0000,0.6903,0.6903
0.250,0.0280,0.00692,0.00143,0.0000,0.6828,0.6973
0.750,0.0838,0.00693,0.00146,-0.0001,0.6679,0.7129
1.000,0.1117,0.00696,0.00148,-0.0001,0.6610,0.7210
1.250,0.1396,0.00696,0.00153,-0.0001,0.6534,0.7285
1.500,0.1673,0.00700,0.00156,-0.0001,0.6437,0.7364
2.000,0.2217,0.00707,0.00164,0.0002,0.6124,0.7531
2.250,0.2479,0.00717,0.00167,0.0005,0.5828,0.7618
2.500,0.2741,0.00729,0.00172,0.0008,0.5504,0.7701
2.750,0.3005,0.00742,0.00180,0.0011,0.5199,0.7790
3.000,0.3261,0.00760,0.00189,0.0015,0.4796,0.7881
3.250,0.3504,0.00793,0.00202,0.0020,0.4117,0.7978
3.500,0.3719,0.00862,0.00230,0.0028,0.3036,0.8080
3.750,0.3935,0.00936,0.00266,0.0036,0.1998,0.8183
4.000,0.4162,0.00996,0.00298,0.0042,0.1251,0.8295
4.250,0.4402,0.01040,0.00327,0.0046,0.0822,0.8415
4.500,0.4649,0.01071,0.00354,0.0051,0.0604,0.8538
4.750,0.4900,0.01098,0.00381,0.0055,0.0479,0.8669
5.000,0.5151,0.01123,0.00409,0.0060,0.0395,0.8808
5.250,0.5402,0.01148,0.00438,0.0064,0.0339,0.8957
5.500,0.5651,0.01180,0.00473,0.0069,0.0288,0.9113
5.750,0.5913,0.01207,0.00506,0.0071,0.0259,0.9266
6.000,0.6184,0.01244,0.00544,0.0070,0.0231,0.9414
6.250,0.6474,0.01285,0.00590,0.0065,0.0214,0.9545
6.500,0.6778,0.01325,0.00636,0.0057,0.0201,0.9659
6.750,0.7084,0.01369,0.00683,0.0047,0.0190,0.9760
7.000,0.7387,0.01418,0.00735,0.0037,0.0180,0.9849
7.250,0.7692,0.01484,0.00805,0.0026,0.0171,0.9922
7.750,0.8210,0.01604,0.00936,0.0023,0.0161,1.0000
8.000,0.8400,0.01654,0.00991,0.0037,0.0156,1.0000
8.250,0.8594,0.01707,0.01049,0.0050,0.0151,1.0000
8.500,0.8789,0.01766,0.01114,0.0061,0.0147,1.0000
8.750,0.8985,0.01829,0.01183,0.0073,0.0143,1.0000
9.000,0.9181,0.01894,0.01253,0.0083,0.0140,1.0000
9.250,0.9375,0.01964,0.01328,0.0094,0.0137,1.0000
9.500,0.9564,0.02040,0.01410,0.0104,0.0134,1.0000
9.750,0.9741,0.02131,0.01507,0.0116,0.0131,1.0000
10.000,0.9890,0.02267,0.01653,0.0131,0.0127,1.0000
10.250,1.0078,0.02343,0.01741,0.0140,0.0125,1.0000
10.500,1.0256,0.02428,0.01838,0.0151,0.0122,1.0000
10.750,1.0421,0.02527,0.01950,0.0163,0.0119,1.0000
11.000,1.0569,0.02639,0.02076,0.0176,0.0117,1.0000
11.250,1.0693,0.02755,0.02207,0.0192,0.0114,1.0000
11.500,1.0801,0.02879,0.02345,0.0210,0.0112,1.0000
11.750,1.0894,0.03011,0.02493,0.0227,0.0110,1.0000
12.000,1.0975,0.03152,0.02648,0.0243,0.0108,1.0000
12.250,1.1045,0.03301,0.02810,0.0257,0.0106,1.0000
12.500,1.1107,0.03454,0.02976,0.0269,0.0104,1.0000
12.750,1.1163,0.03617,0.03150,0.0279,0.0102,1.0000
13.000,1.1210,0.03791,0.03335,0.0286,0.0101,1.0000
13.250,1.1243,0.03989,0.03544,0.0291,0.0099,1.0000
13.500,1.1252,0.04224,0.03790,0.0293,0.0098,1.0000
13.750,1.1219,0.04519,0.04099,0.0292,0.0096,1.0000
14.000,1.1129,0.04901,0.04499,0.0287,0.0095,1.0000
14.250,1.0976,0.05389,0.05008,0.0274,0.0094,1.0000
14.500,1.0870,0.05848,0.05486,0.0257,0.0093,1.0000
14.750,1.0722,0.06401,0.06059,0.0231,0.0093,1.0000
15.000,1.0535,0.07056,0.06733,0.0196,0.0093,1.0000
15.250,1.0303,0.07857,0.07554,0.0149,0.0093,1.0000
15.500,1.0012,0.08871,0.08587,0.0086,0.0093,1.0000
