Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n64012a-il-50000-n5
Airfoil,n64012a-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,27.2303
Max Cl/Cd alpha,4.75
Url,http://airfoiltools.com/polar/csv?polar=xf-n64012a-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-5.250,-0.5711,0.02314,0.01221,-0.0013,1.0000,0.2090
-5.000,-0.5734,0.02109,0.01152,0.0030,1.0000,0.3808
-4.750,-0.5653,0.02076,0.01182,0.0076,1.0000,0.5401
-4.500,-0.5530,0.02090,0.01205,0.0116,1.0000,0.6071
-4.250,-0.5398,0.02118,0.01232,0.0155,1.0000,0.6553
-4.000,-0.5274,0.02175,0.01290,0.0202,1.0000,0.7022
-3.750,-0.5113,0.02249,0.01361,0.0247,1.0000,0.7408
-3.500,-0.4948,0.02281,0.01383,0.0281,1.0000,0.7678
-3.250,-0.4752,0.02286,0.01373,0.0300,1.0000,0.7847
-3.000,-0.4570,0.02274,0.01347,0.0317,1.0000,0.7991
-2.750,-0.4392,0.02257,0.01314,0.0331,1.0000,0.8128
-2.500,-0.4210,0.02242,0.01286,0.0344,1.0000,0.8257
-2.250,-0.3838,0.02243,0.01269,0.0321,0.9940,0.8355
-2.000,-0.3426,0.02241,0.01247,0.0287,0.9850,0.8456
-1.750,-0.3029,0.02236,0.01226,0.0256,0.9754,0.8560
-1.250,-0.2194,0.02235,0.01200,0.0188,0.9578,0.8740
-1.000,-0.1748,0.02238,0.01194,0.0150,0.9498,0.8823
-0.750,-0.1330,0.02238,0.01186,0.0116,0.9409,0.8912
-0.500,-0.0869,0.02238,0.01181,0.0074,0.9336,0.8999
-0.250,-0.0440,0.02239,0.01179,0.0038,0.9247,0.9079
0.000,0.0000,0.02237,0.01175,0.0000,0.9173,0.9173
0.250,0.0440,0.02239,0.01179,-0.0038,0.9079,0.9247
0.500,0.0869,0.02238,0.01181,-0.0074,0.8999,0.9336
0.750,0.1330,0.02237,0.01186,-0.0116,0.8912,0.9409
1.000,0.1748,0.02238,0.01194,-0.0150,0.8824,0.9498
1.250,0.2194,0.02235,0.01200,-0.0188,0.8740,0.9579
1.500,0.2601,0.02238,0.01216,-0.0221,0.8642,0.9668
1.750,0.3030,0.02235,0.01226,-0.0256,0.8560,0.9754
2.000,0.3426,0.02240,0.01247,-0.0287,0.8456,0.9850
2.250,0.3838,0.02243,0.01269,-0.0321,0.8355,0.9940
2.500,0.4210,0.02242,0.01285,-0.0344,0.8257,1.0000
2.750,0.4391,0.02257,0.01314,-0.0331,0.8128,1.0000
3.000,0.4569,0.02274,0.01344,-0.0317,0.7991,1.0000
3.250,0.4751,0.02286,0.01373,-0.0300,0.7846,1.0000
3.500,0.4947,0.02281,0.01383,-0.0281,0.7678,1.0000
3.750,0.5113,0.02249,0.01361,-0.0247,0.7408,1.0000
4.000,0.5273,0.02175,0.01289,-0.0202,0.7022,1.0000
4.250,0.5398,0.02118,0.01232,-0.0155,0.6553,1.0000
4.500,0.5530,0.02090,0.01205,-0.0116,0.6071,1.0000
4.750,0.5653,0.02076,0.01182,-0.0076,0.5401,1.0000
5.000,0.5734,0.02109,0.01152,-0.0030,0.3807,1.0000
5.250,0.5711,0.02314,0.01220,0.0013,0.2090,1.0000
5.500,0.5763,0.02493,0.01346,0.0042,0.1481,1.0000
5.750,0.5858,0.02635,0.01466,0.0066,0.1211,1.0000
6.000,0.5979,0.02764,0.01587,0.0089,0.1057,1.0000
6.250,0.6123,0.02886,0.01707,0.0108,0.0936,1.0000
6.500,0.6286,0.03021,0.01833,0.0124,0.0858,1.0000
7.000,0.6732,0.03286,0.02108,0.0144,0.0718,1.0000
7.250,0.7013,0.03445,0.02295,0.0149,0.0677,1.0000
7.500,0.7266,0.03617,0.02483,0.0155,0.0637,1.0000
7.750,0.7492,0.03811,0.02673,0.0159,0.0600,1.0000
8.000,0.7701,0.04025,0.02930,0.0169,0.0573,1.0000
8.250,0.7894,0.04278,0.03223,0.0180,0.0558,1.0000
8.500,0.8052,0.04552,0.03537,0.0193,0.0546,1.0000
8.750,0.8174,0.04843,0.03867,0.0208,0.0537,1.0000
9.000,0.8263,0.05132,0.04191,0.0223,0.0525,1.0000
9.250,0.8336,0.05410,0.04496,0.0238,0.0510,1.0000
9.500,0.8415,0.05674,0.04775,0.0249,0.0495,1.0000
9.750,0.8460,0.05987,0.05105,0.0260,0.0484,1.0000
10.000,0.8426,0.06346,0.05488,0.0276,0.0479,1.0000
10.250,0.8338,0.06709,0.05881,0.0292,0.0478,1.0000
10.500,0.8212,0.07069,0.06264,0.0307,0.0478,1.0000
10.750,0.8058,0.07448,0.06661,0.0316,0.0479,1.0000
11.000,0.7895,0.07872,0.07100,0.0313,0.0480,1.0000
