Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n64012a-il-100000-n5
Airfoil,n64012a-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,35.5344
Max Cl/Cd alpha,4.25
Url,http://airfoiltools.com/polar/csv?polar=xf-n64012a-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
5.250,0.5969,0.01932,0.00944,-0.0040,0.0776,1.0000
5.500,0.6105,0.02005,0.01014,-0.0018,0.0673,1.0000
5.750,0.6238,0.02086,0.01089,0.0003,0.0598,1.0000
6.000,0.6389,0.02160,0.01172,0.0025,0.0552,1.0000
6.250,0.6541,0.02240,0.01252,0.0044,0.0507,1.0000
6.500,0.6690,0.02340,0.01350,0.0063,0.0471,1.0000
6.750,0.6868,0.02431,0.01452,0.0079,0.0441,1.0000
7.000,0.7054,0.02540,0.01565,0.0093,0.0420,1.0000
7.250,0.7249,0.02657,0.01685,0.0105,0.0402,1.0000
7.500,0.7449,0.02794,0.01821,0.0114,0.0386,1.0000
7.750,0.7660,0.02953,0.01993,0.0123,0.0369,1.0000
8.000,0.7869,0.03091,0.02156,0.0133,0.0350,1.0000
8.250,0.8072,0.03261,0.02348,0.0143,0.0337,1.0000
8.500,0.8264,0.03453,0.02565,0.0153,0.0328,1.0000
8.750,0.8437,0.03660,0.02798,0.0165,0.0320,1.0000
9.000,0.8588,0.03883,0.03049,0.0178,0.0314,1.0000
9.250,0.8715,0.04123,0.03320,0.0193,0.0309,1.0000
9.500,0.8819,0.04368,0.03592,0.0208,0.0304,1.0000
9.750,0.8907,0.04606,0.03850,0.0222,0.0297,1.0000
10.250,0.8908,0.05217,0.04523,0.0260,0.0285,1.0000
10.500,0.8815,0.05543,0.04887,0.0284,0.0281,1.0000
10.750,0.8670,0.05872,0.05245,0.0308,0.0279,1.0000
11.000,0.8503,0.06243,0.05639,0.0320,0.0279,1.0000
11.250,0.8318,0.06669,0.06087,0.0319,0.0279,1.0000
11.500,0.8116,0.07166,0.06602,0.0304,0.0280,1.0000
11.750,0.7903,0.07749,0.07202,0.0275,0.0281,1.0000
12.000,0.7681,0.08440,0.07905,0.0233,0.0283,1.0000
12.250,0.7463,0.09246,0.08720,0.0178,0.0285,1.0000
12.500,0.7273,0.10136,0.09615,0.0120,0.0288,1.0000
