Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n63415-il-200000-n5
Airfoil,n63415-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,70.0072
Max Cl/Cd alpha,6
Url,http://airfoiltools.com/polar/csv?polar=xf-n63415-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
11.250,1.1837,0.03634,0.02848,-0.0339,0.0367,1.0000
11.500,1.1919,0.03803,0.03027,-0.0333,0.0350,1.0000
11.750,1.1993,0.03986,0.03216,-0.0327,0.0334,1.0000
12.000,1.2048,0.04189,0.03424,-0.0322,0.0321,1.0000
12.250,1.2087,0.04413,0.03653,-0.0317,0.0310,1.0000
12.500,1.2157,0.04613,0.03864,-0.0313,0.0299,1.0000
12.750,1.2215,0.04828,0.04089,-0.0310,0.0289,1.0000
13.000,1.2267,0.05053,0.04322,-0.0308,0.0279,1.0000
13.250,1.2314,0.05290,0.04565,-0.0307,0.0271,1.0000
13.500,1.2346,0.05549,0.04828,-0.0307,0.0264,1.0000
13.750,1.2387,0.05804,0.05091,-0.0306,0.0257,1.0000
14.000,1.2444,0.06048,0.05348,-0.0307,0.0250,1.0000
14.250,1.2497,0.06304,0.05615,-0.0308,0.0242,1.0000
14.500,1.2544,0.06569,0.05891,-0.0311,0.0236,1.0000
14.750,1.2585,0.06847,0.06178,-0.0315,0.0229,1.0000
15.000,1.2619,0.07138,0.06476,-0.0321,0.0224,1.0000
15.250,1.2649,0.07439,0.06782,-0.0327,0.0219,1.0000
15.500,1.2678,0.07746,0.07097,-0.0333,0.0214,1.0000
15.750,1.2705,0.08070,0.07439,-0.0340,0.0209,1.0000
16.000,1.2727,0.08404,0.07788,-0.0348,0.0205,1.0000
16.250,1.2740,0.08757,0.08156,-0.0358,0.0201,1.0000
16.500,1.2745,0.09128,0.08542,-0.0370,0.0198,1.0000
16.750,1.2741,0.09520,0.08949,-0.0384,0.0194,1.0000
17.000,1.2731,0.09925,0.09368,-0.0399,0.0192,1.0000
17.250,1.2714,0.10349,0.09805,-0.0417,0.0189,1.0000
17.500,1.2692,0.10790,0.10259,-0.0436,0.0187,1.0000
17.750,1.2666,0.11244,0.10725,-0.0458,0.0185,1.0000
18.000,1.2634,0.11713,0.11207,-0.0481,0.0183,1.0000
18.250,1.2598,0.12197,0.11703,-0.0507,0.0182,1.0000
18.500,1.2559,0.12691,0.12209,-0.0533,0.0180,1.0000
18.750,1.2515,0.13202,0.12731,-0.0562,0.0179,1.0000
19.000,1.2429,0.13819,0.13364,-0.0600,0.0177,1.0000
19.250,1.2289,0.14583,0.14150,-0.0649,0.0177,1.0000
