Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n63415-il-50000-n5
Airfoil,n63415-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,27.7586
Max Cl/Cd alpha,8.5
Url,http://airfoiltools.com/polar/csv?polar=xf-n63415-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
3.500,0.4887,0.03169,0.02144,-0.0413,0.6640,0.9508
3.750,0.5357,0.03161,0.02147,-0.0446,0.6596,0.9657
4.000,0.5609,0.03241,0.02238,-0.0464,0.6495,1.0000
4.250,0.5901,0.03249,0.02250,-0.0470,0.6439,1.0000
4.500,0.6030,0.03341,0.02348,-0.0465,0.6341,1.0000
4.750,0.6345,0.03357,0.02369,-0.0474,0.6279,1.0000
5.000,0.6521,0.03445,0.02463,-0.0473,0.6184,1.0000
5.250,0.6836,0.03461,0.02489,-0.0481,0.6117,1.0000
5.500,0.7014,0.03549,0.02586,-0.0478,0.6016,1.0000
5.750,0.7352,0.03544,0.02590,-0.0485,0.5948,1.0000
6.000,0.7506,0.03637,0.02693,-0.0478,0.5833,1.0000
6.250,0.7921,0.03570,0.02641,-0.0486,0.5771,1.0000
6.500,0.8056,0.03658,0.02740,-0.0475,0.5640,1.0000
6.750,0.8273,0.03687,0.02781,-0.0467,0.5522,1.0000
7.000,0.8740,0.03550,0.02662,-0.0474,0.5438,1.0000
7.250,0.8909,0.03587,0.02713,-0.0460,0.5293,1.0000
7.500,0.9106,0.03592,0.02733,-0.0447,0.5144,1.0000
7.750,0.9336,0.03559,0.02714,-0.0433,0.4983,1.0000
8.000,0.9595,0.03489,0.02657,-0.0419,0.4801,1.0000
8.250,0.9707,0.03514,0.02692,-0.0397,0.4587,1.0000
8.500,0.9821,0.03538,0.02726,-0.0375,0.4339,1.0000
8.750,0.9907,0.03593,0.02787,-0.0354,0.4049,1.0000
9.000,1.0014,0.03636,0.02826,-0.0335,0.3697,1.0000
9.250,1.0092,0.03722,0.02897,-0.0315,0.3283,1.0000
9.500,1.0144,0.03848,0.02993,-0.0296,0.2840,1.0000
9.750,1.0139,0.04052,0.03167,-0.0280,0.2440,1.0000
10.000,1.0108,0.04305,0.03392,-0.0267,0.2110,1.0000
10.250,1.0077,0.04581,0.03647,-0.0258,0.1835,1.0000
10.500,1.0058,0.04862,0.03911,-0.0250,0.1619,1.0000
10.750,1.0053,0.05143,0.04180,-0.0244,0.1441,1.0000
11.000,1.0066,0.05416,0.04444,-0.0239,0.1300,1.0000
11.250,1.0100,0.05674,0.04694,-0.0234,0.1189,1.0000
11.500,1.0147,0.05922,0.04938,-0.0230,0.1095,1.0000
11.750,1.0233,0.06144,0.05167,-0.0225,0.1009,1.0000
12.000,1.0328,0.06353,0.05368,-0.0220,0.0948,1.0000
12.250,1.0448,0.06559,0.05592,-0.0215,0.0883,1.0000
12.500,1.0578,0.06741,0.05765,-0.0209,0.0832,1.0000
12.750,1.0724,0.06951,0.06005,-0.0204,0.0785,1.0000
13.000,1.0853,0.07160,0.06224,-0.0201,0.0743,1.0000
13.250,1.1014,0.07352,0.06418,-0.0196,0.0707,1.0000
13.500,1.1081,0.07666,0.06766,-0.0196,0.0678,1.0000
13.750,1.1137,0.07981,0.07102,-0.0199,0.0652,1.0000
14.000,1.1205,0.08268,0.07398,-0.0201,0.0629,1.0000
14.250,1.1273,0.08580,0.07720,-0.0204,0.0610,1.0000
14.500,1.1165,0.09107,0.08284,-0.0219,0.0600,1.0000
14.750,1.1032,0.09690,0.08900,-0.0240,0.0592,1.0000
15.000,1.0863,0.10354,0.09593,-0.0269,0.0586,1.0000
15.250,1.0648,0.11131,0.10398,-0.0309,0.0584,1.0000
15.500,1.0373,0.12088,0.11380,-0.0364,0.0585,1.0000
15.750,1.0025,0.13317,0.12632,-0.0441,0.0591,1.0000
