Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-usa35b-il-200000-n5
Airfoil,usa35b-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,75.1671
Max Cl/Cd alpha,4.5
Url,http://airfoiltools.com/polar/csv?polar=xf-usa35b-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-1.000,0.4987,0.01038,0.00367,-0.0860,0.5873,0.9785
-0.750,0.5297,0.01047,0.00366,-0.0866,0.5797,1.0000
-0.500,0.5567,0.01062,0.00368,-0.0863,0.5729,1.0000
-0.250,0.5839,0.01074,0.00372,-0.0861,0.5657,1.0000
0.000,0.6110,0.01087,0.00377,-0.0858,0.5588,1.0000
0.250,0.6381,0.01102,0.00383,-0.0855,0.5522,1.0000
0.500,0.6653,0.01114,0.00391,-0.0853,0.5445,1.0000
0.750,0.6923,0.01131,0.00398,-0.0850,0.5377,1.0000
1.000,0.7195,0.01143,0.00409,-0.0848,0.5303,1.0000
1.250,0.7464,0.01159,0.00419,-0.0845,0.5229,1.0000
1.500,0.7734,0.01174,0.00431,-0.0842,0.5149,1.0000
1.750,0.8001,0.01190,0.00443,-0.0839,0.5064,1.0000
2.000,0.8266,0.01205,0.00455,-0.0836,0.4953,1.0000
2.250,0.8524,0.01221,0.00465,-0.0831,0.4814,1.0000
2.500,0.8780,0.01239,0.00476,-0.0826,0.4658,1.0000
2.750,0.9037,0.01258,0.00490,-0.0821,0.4518,1.0000
3.000,0.9294,0.01278,0.00506,-0.0817,0.4390,1.0000
3.250,0.9552,0.01298,0.00525,-0.0812,0.4259,1.0000
3.500,0.9807,0.01321,0.00546,-0.0808,0.4131,1.0000
3.750,1.0058,0.01347,0.00567,-0.0802,0.4003,1.0000
4.000,1.0306,0.01374,0.00591,-0.0797,0.3874,1.0000
4.250,1.0550,0.01405,0.00618,-0.0790,0.3744,1.0000
4.500,1.0794,0.01436,0.00646,-0.0784,0.3617,1.0000
4.750,1.1034,0.01470,0.00678,-0.0778,0.3495,1.0000
5.000,1.1269,0.01507,0.00711,-0.0771,0.3375,1.0000
5.250,1.1498,0.01548,0.00749,-0.0763,0.3253,1.0000
5.500,1.1723,0.01590,0.00787,-0.0754,0.3109,1.0000
5.750,1.1942,0.01635,0.00829,-0.0745,0.2951,1.0000
6.000,1.2153,0.01684,0.00873,-0.0735,0.2783,1.0000
6.250,1.2362,0.01734,0.00919,-0.0725,0.2618,1.0000
6.500,1.2569,0.01784,0.00967,-0.0714,0.2465,1.0000
6.750,1.2771,0.01835,0.01018,-0.0703,0.2320,1.0000
7.000,1.2965,0.01891,0.01071,-0.0691,0.2178,1.0000
7.250,1.3145,0.01954,0.01130,-0.0678,0.2031,1.0000
7.500,1.3317,0.02019,0.01193,-0.0663,0.1901,1.0000
7.750,1.3483,0.02086,0.01260,-0.0647,0.1796,1.0000
8.000,1.3625,0.02158,0.01331,-0.0629,0.1706,1.0000
8.250,1.3769,0.02226,0.01402,-0.0610,0.1625,1.0000
8.500,1.3892,0.02307,0.01484,-0.0589,0.1538,1.0000
8.750,1.4005,0.02398,0.01576,-0.0569,0.1443,1.0000
9.000,1.4133,0.02482,0.01666,-0.0551,0.1358,1.0000
9.250,1.4236,0.02585,0.01770,-0.0532,0.1272,1.0000
9.500,1.4330,0.02699,0.01885,-0.0514,0.1164,1.0000
9.750,1.4417,0.02822,0.02010,-0.0496,0.1040,1.0000
10.000,1.4478,0.02971,0.02157,-0.0478,0.0861,1.0000
10.250,1.4473,0.03180,0.02354,-0.0458,0.0679,1.0000
10.500,1.4473,0.03398,0.02567,-0.0441,0.0606,1.0000
10.750,1.4484,0.03617,0.02791,-0.0427,0.0564,1.0000
11.000,1.4483,0.03859,0.03038,-0.0415,0.0534,1.0000
11.250,1.4506,0.04087,0.03278,-0.0406,0.0511,1.0000
11.500,1.4508,0.04347,0.03549,-0.0399,0.0491,1.0000
11.750,1.4485,0.04642,0.03853,-0.0394,0.0474,1.0000
12.000,1.4438,0.04977,0.04196,-0.0391,0.0461,1.0000
12.250,1.4441,0.05260,0.04494,-0.0389,0.0448,1.0000
12.500,1.4426,0.05573,0.04819,-0.0388,0.0435,1.0000
12.750,1.4396,0.05910,0.05168,-0.0389,0.0423,1.0000
13.000,1.4350,0.06275,0.05544,-0.0392,0.0413,1.0000
13.250,1.4285,0.06671,0.05951,-0.0396,0.0404,1.0000
13.500,1.4201,0.07102,0.06390,-0.0403,0.0396,1.0000
13.750,1.4154,0.07491,0.06790,-0.0409,0.0388,1.0000
14.000,1.4120,0.07868,0.07181,-0.0415,0.0379,1.0000
14.250,1.4077,0.08265,0.07589,-0.0423,0.0370,1.0000
14.500,1.4030,0.08676,0.08011,-0.0432,0.0362,1.0000
14.750,1.3978,0.09096,0.08441,-0.0442,0.0354,1.0000
15.000,1.3921,0.09528,0.08882,-0.0453,0.0347,1.0000
