Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-usa35b-il-500000-n5
Airfoil,usa35b-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,96.9703
Max Cl/Cd alpha,4
Url,http://airfoiltools.com/polar/csv?polar=xf-usa35b-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
8.250,1.4228,0.01813,0.01087,-0.0687,0.0936,1.0000
8.500,1.4265,0.01943,0.01191,-0.0653,0.0600,1.0000
8.750,1.4366,0.02036,0.01281,-0.0628,0.0516,1.0000
9.000,1.4481,0.02123,0.01370,-0.0607,0.0470,1.0000
9.250,1.4612,0.02203,0.01454,-0.0588,0.0442,1.0000
9.500,1.4734,0.02291,0.01546,-0.0570,0.0418,1.0000
9.750,1.4838,0.02394,0.01653,-0.0552,0.0397,1.0000
10.000,1.4960,0.02489,0.01754,-0.0536,0.0383,1.0000
10.250,1.5074,0.02593,0.01864,-0.0520,0.0368,1.0000
10.500,1.5172,0.02713,0.01989,-0.0505,0.0354,1.0000
10.750,1.5253,0.02851,0.02133,-0.0490,0.0342,1.0000
11.000,1.5331,0.02998,0.02287,-0.0476,0.0331,1.0000
11.250,1.5424,0.03138,0.02435,-0.0465,0.0322,1.0000
11.500,1.5504,0.03296,0.02600,-0.0454,0.0312,1.0000
11.750,1.5567,0.03474,0.02785,-0.0445,0.0303,1.0000
12.000,1.5614,0.03675,0.02993,-0.0436,0.0294,1.0000
12.250,1.5639,0.03905,0.03231,-0.0428,0.0286,1.0000
12.500,1.5675,0.04134,0.03468,-0.0422,0.0280,1.0000
12.750,1.5716,0.04362,0.03706,-0.0418,0.0273,1.0000
13.000,1.5744,0.04612,0.03966,-0.0415,0.0266,1.0000
13.250,1.5758,0.04882,0.04245,-0.0413,0.0259,1.0000
13.500,1.5756,0.05177,0.04548,-0.0412,0.0252,1.0000
13.750,1.5736,0.05499,0.04878,-0.0413,0.0246,1.0000
14.000,1.5693,0.05858,0.05246,-0.0415,0.0241,1.0000
14.250,1.5669,0.06199,0.05597,-0.0417,0.0236,1.0000
14.500,1.5644,0.06544,0.05954,-0.0421,0.0231,1.0000
14.750,1.5609,0.06909,0.06329,-0.0425,0.0226,1.0000
15.000,1.5565,0.07294,0.06724,-0.0431,0.0221,1.0000
15.250,1.5510,0.07697,0.07138,-0.0439,0.0216,1.0000
15.500,1.5444,0.08123,0.07573,-0.0447,0.0212,1.0000
15.750,1.5366,0.08574,0.08034,-0.0458,0.0207,1.0000
16.000,1.5276,0.09054,0.08522,-0.0470,0.0204,1.0000
