Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-goe398-il-500000-n5
Airfoil,goe398-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,92.4893
Max Cl/Cd alpha,5.5
Url,http://airfoiltools.com/polar/csv?polar=xf-goe398-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-7.750,-0.2819,0.01404,0.00747,-0.1088,0.8026,0.0313
-7.500,-0.2583,0.01374,0.00710,-0.1078,0.7928,0.0320
-7.250,-0.2345,0.01345,0.00673,-0.1069,0.7844,0.0326
-7.000,-0.2106,0.01316,0.00636,-0.1060,0.7760,0.0333
-6.750,-0.1861,0.01292,0.00603,-0.1052,0.7681,0.0341
-6.500,-0.1625,0.01260,0.00567,-0.1042,0.7592,0.0348
-6.250,-0.1387,0.01233,0.00534,-0.1033,0.7510,0.0356
-6.000,-0.1141,0.01209,0.00506,-0.1025,0.7430,0.0364
-5.750,-0.0896,0.01188,0.00478,-0.1016,0.7349,0.0373
-5.500,-0.0648,0.01168,0.00452,-0.1009,0.7264,0.0384
-5.250,-0.0402,0.01152,0.00428,-0.1000,0.7172,0.0394
-5.000,-0.0155,0.01128,0.00403,-0.0992,0.7094,0.0408
-4.750,0.0095,0.01111,0.00382,-0.0984,0.7022,0.0423
-4.500,0.0348,0.01096,0.00362,-0.0977,0.6959,0.0439
-4.250,0.0602,0.01080,0.00343,-0.0970,0.6886,0.0458
-3.750,0.1107,0.01053,0.00312,-0.0956,0.6743,0.0520
-3.500,0.1360,0.01040,0.00298,-0.0949,0.6675,0.0572
-3.250,0.1614,0.01029,0.00286,-0.0943,0.6613,0.0630
-3.000,0.1870,0.01018,0.00276,-0.0936,0.6544,0.0699
-2.750,0.2123,0.01010,0.00265,-0.0929,0.6473,0.0772
-2.500,0.2377,0.01000,0.00256,-0.0923,0.6400,0.0858
-2.250,0.2628,0.00991,0.00248,-0.0915,0.6325,0.0969
-2.000,0.2879,0.00982,0.00241,-0.0908,0.6258,0.1115
-1.750,0.3129,0.00970,0.00236,-0.0901,0.6179,0.1325
-1.500,0.3374,0.00964,0.00233,-0.0893,0.6097,0.1580
-1.250,0.3627,0.00956,0.00231,-0.0886,0.6015,0.1801
-1.000,0.3870,0.00953,0.00229,-0.0878,0.5929,0.2016
-0.750,0.4120,0.00946,0.00227,-0.0871,0.5833,0.2230
-0.500,0.4360,0.00943,0.00225,-0.0861,0.5729,0.2431
-0.250,0.4597,0.00937,0.00224,-0.0852,0.5609,0.2717
0.000,0.4822,0.00925,0.00226,-0.0840,0.5479,0.3304
0.250,0.5038,0.00914,0.00229,-0.0827,0.5335,0.3985
0.500,0.5245,0.00908,0.00234,-0.0812,0.5160,0.4614
0.750,0.5428,0.00900,0.00240,-0.0792,0.4959,0.5422
1.000,0.5590,0.00889,0.00249,-0.0767,0.4776,0.6378
1.250,0.5708,0.00852,0.00261,-0.0731,0.4631,0.8025
1.750,0.7375,0.00911,0.00318,-0.0973,0.4250,0.9883
2.000,0.7775,0.00932,0.00331,-0.1000,0.4161,0.9976
2.250,0.8100,0.00950,0.00342,-0.1011,0.4078,1.0000
2.500,0.8314,0.00965,0.00352,-0.0997,0.4020,1.0000
2.750,0.8535,0.00978,0.00362,-0.0985,0.3959,1.0000
3.000,0.8746,0.00994,0.00374,-0.0971,0.3895,1.0000
3.250,0.8959,0.01010,0.00386,-0.0958,0.3836,1.0000
3.500,0.9176,0.01025,0.00398,-0.0945,0.3767,1.0000
3.750,0.9380,0.01043,0.00412,-0.0930,0.3704,1.0000
4.000,0.9597,0.01058,0.00425,-0.0917,0.3651,1.0000
4.250,0.9809,0.01074,0.00439,-0.0903,0.3588,1.0000
4.500,1.0007,0.01094,0.00456,-0.0887,0.3525,1.0000
4.750,1.0220,0.01110,0.00471,-0.0874,0.3466,1.0000
5.000,1.0421,0.01129,0.00488,-0.0859,0.3397,1.0000
5.250,1.0614,0.01150,0.00506,-0.0842,0.3329,1.0000
5.500,1.0812,0.01169,0.00524,-0.0826,0.3252,1.0000
5.750,1.0988,0.01194,0.00545,-0.0806,0.3176,1.0000
6.000,1.1160,0.01214,0.00564,-0.0786,0.3089,1.0000
6.250,1.1312,0.01239,0.00586,-0.0761,0.3014,1.0000
6.500,1.1470,0.01265,0.00609,-0.0739,0.2910,1.0000
6.750,1.1617,0.01296,0.00635,-0.0714,0.2796,1.0000
7.000,1.1758,0.01333,0.00666,-0.0690,0.2675,1.0000
7.250,1.1908,0.01369,0.00698,-0.0668,0.2570,1.0000
7.500,1.2071,0.01403,0.00730,-0.0648,0.2490,1.0000
7.750,1.2215,0.01447,0.00768,-0.0626,0.2395,1.0000
8.000,1.2379,0.01484,0.00805,-0.0608,0.2311,1.0000
8.250,1.2527,0.01530,0.00848,-0.0588,0.2240,1.0000
8.500,1.2697,0.01569,0.00888,-0.0572,0.2180,1.0000
8.750,1.2852,0.01615,0.00934,-0.0554,0.2119,1.0000
9.000,1.3006,0.01664,0.00982,-0.0537,0.2063,1.0000
9.250,1.3169,0.01710,0.01030,-0.0521,0.2007,1.0000
9.500,1.3304,0.01772,0.01089,-0.0503,0.1943,1.0000
9.750,1.3467,0.01822,0.01143,-0.0489,0.1899,1.0000
10.000,1.3617,0.01880,0.01202,-0.0473,0.1842,1.0000
10.250,1.3746,0.01951,0.01272,-0.0456,0.1789,1.0000
10.500,1.3904,0.02008,0.01334,-0.0443,0.1745,1.0000
10.750,1.4035,0.02083,0.01410,-0.0428,0.1680,1.0000
11.000,1.4164,0.02163,0.01491,-0.0413,0.1627,1.0000
11.250,1.4299,0.02240,0.01570,-0.0400,0.1568,1.0000
11.500,1.4404,0.02339,0.01669,-0.0384,0.1499,1.0000
11.750,1.4522,0.02433,0.01765,-0.0370,0.1418,1.0000
12.000,1.4593,0.02561,0.01889,-0.0354,0.1287,1.0000
12.250,1.4602,0.02739,0.02056,-0.0334,0.1077,1.0000
12.500,1.4479,0.03025,0.02322,-0.0306,0.0787,1.0000
12.750,1.4474,0.03233,0.02527,-0.0290,0.0692,1.0000
13.250,1.4535,0.03613,0.02914,-0.0265,0.0603,1.0000
13.500,1.4570,0.03807,0.03114,-0.0255,0.0578,1.0000
13.750,1.4591,0.04023,0.03334,-0.0246,0.0556,1.0000
14.000,1.4637,0.04220,0.03539,-0.0239,0.0542,1.0000
14.250,1.4675,0.04429,0.03755,-0.0232,0.0528,1.0000
14.500,1.4697,0.04660,0.03994,-0.0227,0.0515,1.0000
14.750,1.4702,0.04917,0.04257,-0.0222,0.0501,1.0000
15.000,1.4690,0.05198,0.04545,-0.0218,0.0491,1.0000
15.250,1.4662,0.05503,0.04858,-0.0216,0.0480,1.0000
15.500,1.4669,0.05777,0.05142,-0.0215,0.0474,1.0000
15.750,1.4666,0.06068,0.05443,-0.0215,0.0467,1.0000
16.000,1.4654,0.06376,0.05759,-0.0216,0.0457,1.0000
16.250,1.4627,0.06707,0.06100,-0.0218,0.0449,1.0000
16.500,1.4583,0.07068,0.06469,-0.0222,0.0440,1.0000
16.750,1.4526,0.07453,0.06862,-0.0227,0.0431,1.0000
17.000,1.4458,0.07859,0.07277,-0.0234,0.0424,1.0000
17.250,1.4362,0.08309,0.07735,-0.0243,0.0416,1.0000
17.500,1.4304,0.08713,0.08148,-0.0251,0.0411,1.0000
