Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-goe398-il-100000-n5
Airfoil,goe398-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,51.4517
Max Cl/Cd alpha,5.75
Url,http://airfoiltools.com/polar/csv?polar=xf-goe398-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-6.750,-0.2428,0.02995,0.02171,-0.0971,0.8799,0.0569
-6.500,-0.2208,0.02843,0.01979,-0.0964,0.8731,0.0588
-6.250,-0.1960,0.02751,0.01882,-0.0961,0.8662,0.0604
-6.000,-0.1653,0.02635,0.01748,-0.0967,0.8618,0.0621
-5.750,-0.1405,0.02538,0.01631,-0.0962,0.8554,0.0641
-5.500,-0.1156,0.02452,0.01517,-0.0955,0.8484,0.0667
-5.250,-0.0838,0.02364,0.01432,-0.0963,0.8436,0.0694
-5.000,-0.0597,0.02299,0.01359,-0.0955,0.8354,0.0720
-4.750,-0.0307,0.02220,0.01263,-0.0954,0.8278,0.0752
-4.500,-0.0022,0.02147,0.01188,-0.0953,0.8198,0.0792
-4.250,0.0234,0.02090,0.01126,-0.0945,0.8104,0.0842
-4.000,0.0533,0.02023,0.01054,-0.0946,0.8038,0.0899
-3.750,0.0743,0.01987,0.01016,-0.0932,0.7949,0.0965
-3.500,0.1036,0.01934,0.00963,-0.0932,0.7890,0.1065
-3.250,0.1254,0.01901,0.00934,-0.0919,0.7809,0.1175
-3.000,0.1514,0.01865,0.00902,-0.0914,0.7737,0.1336
-2.750,0.1792,0.01833,0.00873,-0.0911,0.7673,0.1568
-2.500,0.2009,0.01813,0.00862,-0.0898,0.7587,0.1828
-2.250,0.2303,0.01778,0.00830,-0.0898,0.7525,0.2160
-2.000,0.2513,0.01760,0.00819,-0.0884,0.7437,0.2469
-1.750,0.2783,0.01723,0.00796,-0.0881,0.7366,0.2876
-1.500,0.3022,0.01693,0.00789,-0.0872,0.7286,0.3465
-1.250,0.3278,0.01657,0.00781,-0.0866,0.7205,0.4367
-1.000,0.3540,0.01615,0.00773,-0.0859,0.7129,0.5510
-0.750,0.3801,0.01563,0.00776,-0.0849,0.7041,0.7055
-0.500,0.5152,0.01518,0.00755,-0.1056,0.6958,0.9820
-0.250,0.5503,0.01528,0.00749,-0.1071,0.6857,1.0000
0.000,0.5723,0.01535,0.00742,-0.1058,0.6762,1.0000
0.250,0.5945,0.01543,0.00735,-0.1045,0.6663,1.0000
0.500,0.6155,0.01554,0.00735,-0.1031,0.6557,1.0000
0.750,0.6399,0.01560,0.00725,-0.1021,0.6462,1.0000
1.000,0.6593,0.01576,0.00733,-0.1004,0.6342,1.0000
1.250,0.6819,0.01588,0.00732,-0.0992,0.6236,1.0000
1.500,0.7042,0.01600,0.00733,-0.0979,0.6123,1.0000
1.750,0.7244,0.01617,0.00743,-0.0963,0.5999,1.0000
2.000,0.7463,0.01632,0.00747,-0.0949,0.5882,1.0000
2.250,0.7683,0.01647,0.00751,-0.0936,0.5763,1.0000
2.500,0.7879,0.01667,0.00764,-0.0919,0.5627,1.0000
2.750,0.8083,0.01686,0.00776,-0.0903,0.5500,1.0000
3.000,0.8292,0.01706,0.00784,-0.0888,0.5376,1.0000
3.250,0.8497,0.01726,0.00796,-0.0873,0.5253,1.0000
3.500,0.8693,0.01751,0.00815,-0.0857,0.5128,1.0000
3.750,0.8896,0.01776,0.00832,-0.0841,0.5013,1.0000
4.250,0.9298,0.01832,0.00872,-0.0811,0.4796,1.0000
4.500,0.9502,0.01862,0.00894,-0.0797,0.4697,1.0000
4.750,0.9702,0.01894,0.00921,-0.0782,0.4598,1.0000
5.000,0.9898,0.01929,0.00951,-0.0767,0.4503,1.0000
5.250,1.0100,0.01964,0.00979,-0.0753,0.4413,1.0000
5.500,1.0292,0.02001,0.01016,-0.0738,0.4323,1.0000
5.750,1.0491,0.02039,0.01048,-0.0724,0.4239,1.0000
6.000,1.0678,0.02080,0.01090,-0.0708,0.4153,1.0000
6.250,1.0871,0.02120,0.01127,-0.0694,0.4073,1.0000
6.500,1.1057,0.02163,0.01171,-0.0678,0.3993,1.0000
6.750,1.1231,0.02206,0.01215,-0.0661,0.3908,1.0000
7.000,1.1410,0.02251,0.01259,-0.0645,0.3829,1.0000
7.250,1.1566,0.02296,0.01310,-0.0625,0.3745,1.0000
7.500,1.1737,0.02342,0.01353,-0.0608,0.3671,1.0000
7.750,1.1869,0.02391,0.01410,-0.0584,0.3590,1.0000
8.000,1.2037,0.02438,0.01453,-0.0567,0.3523,1.0000
8.250,1.2163,0.02493,0.01519,-0.0543,0.3446,1.0000
8.500,1.2310,0.02545,0.01573,-0.0524,0.3376,1.0000
8.750,1.2447,0.02604,0.01636,-0.0504,0.3306,1.0000
9.000,1.2576,0.02664,0.01702,-0.0483,0.3234,1.0000
9.250,1.2720,0.02724,0.01762,-0.0465,0.3170,1.0000
9.500,1.2822,0.02795,0.01844,-0.0442,0.3092,1.0000
9.750,1.2951,0.02858,0.01903,-0.0423,0.3026,1.0000
10.000,1.3035,0.02941,0.01999,-0.0400,0.2948,1.0000
10.250,1.3139,0.03016,0.02074,-0.0379,0.2879,1.0000
10.500,1.3221,0.03108,0.02175,-0.0358,0.2805,1.0000
10.750,1.3306,0.03199,0.02270,-0.0339,0.2737,1.0000
11.000,1.3394,0.03297,0.02373,-0.0320,0.2673,1.0000
11.250,1.3461,0.03408,0.02494,-0.0301,0.2604,1.0000
11.500,1.3547,0.03511,0.02595,-0.0285,0.2545,1.0000
11.750,1.3602,0.03643,0.02743,-0.0267,0.2481,1.0000
12.000,1.3668,0.03767,0.02873,-0.0252,0.2424,1.0000
12.250,1.3730,0.03902,0.03015,-0.0237,0.2368,1.0000
12.500,1.3764,0.04060,0.03188,-0.0222,0.2306,1.0000
12.750,1.3806,0.04209,0.03336,-0.0208,0.2247,1.0000
13.000,1.3812,0.04404,0.03548,-0.0195,0.2183,1.0000
13.250,1.3819,0.04598,0.03750,-0.0183,0.2119,1.0000
13.500,1.3830,0.04798,0.03958,-0.0173,0.2063,1.0000
13.750,1.3818,0.05033,0.04211,-0.0164,0.2003,1.0000
14.000,1.3814,0.05257,0.04439,-0.0156,0.1946,1.0000
14.250,1.3777,0.05541,0.04741,-0.0151,0.1885,1.0000
14.500,1.3731,0.05837,0.05049,-0.0147,0.1821,1.0000
14.750,1.3673,0.06161,0.05384,-0.0145,0.1757,1.0000
15.000,1.3583,0.06540,0.05777,-0.0147,0.1684,1.0000
15.250,1.3490,0.06936,0.06184,-0.0150,0.1614,1.0000
15.500,1.3365,0.07396,0.06656,-0.0157,0.1538,1.0000
15.750,1.3225,0.07897,0.07171,-0.0168,0.1457,1.0000
16.000,1.3068,0.08434,0.07714,-0.0181,0.1373,1.0000
16.250,1.2894,0.09027,0.08320,-0.0198,0.1281,1.0000
