Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-goe398-il-1000000-n5
Airfoil,goe398-il
Reynolds number,1000000
Ncrit,5
Mach,0
Max Cl/Cd,112.533
Max Cl/Cd alpha,4.5
Url,http://airfoiltools.com/polar/csv?polar=xf-goe398-il-1000000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
12.250,1.4785,0.02571,0.01926,-0.0357,0.0514,1.0000
12.500,1.4877,0.02691,0.02049,-0.0344,0.0494,1.0000
12.750,1.4973,0.02812,0.02173,-0.0331,0.0477,1.0000
13.000,1.5078,0.02928,0.02294,-0.0321,0.0467,1.0000
13.250,1.5174,0.03055,0.02425,-0.0310,0.0456,1.0000
13.500,1.5260,0.03193,0.02567,-0.0300,0.0445,1.0000
13.750,1.5327,0.03350,0.02729,-0.0290,0.0430,1.0000
14.000,1.5388,0.03516,0.02899,-0.0280,0.0418,1.0000
14.250,1.5457,0.03680,0.03068,-0.0272,0.0411,1.0000
14.500,1.5534,0.03841,0.03235,-0.0265,0.0402,1.0000
14.750,1.5596,0.04019,0.03419,-0.0258,0.0391,1.0000
15.000,1.5641,0.04219,0.03623,-0.0251,0.0383,1.0000
15.250,1.5670,0.04437,0.03846,-0.0245,0.0373,1.0000
15.500,1.5692,0.04669,0.04083,-0.0240,0.0363,1.0000
15.750,1.5718,0.04902,0.04323,-0.0236,0.0356,1.0000
16.000,1.5755,0.05128,0.04556,-0.0233,0.0352,1.0000
16.250,1.5776,0.05375,0.04810,-0.0231,0.0344,1.0000
16.500,1.5783,0.05642,0.05085,-0.0230,0.0342,1.0000
16.750,1.5787,0.05917,0.05367,-0.0229,0.0335,1.0000
17.000,1.5777,0.06216,0.05673,-0.0230,0.0329,1.0000
17.250,1.5750,0.06538,0.06002,-0.0232,0.0324,1.0000
17.500,1.5700,0.06896,0.06366,-0.0235,0.0316,1.0000
17.750,1.5653,0.07258,0.06737,-0.0239,0.0314,1.0000
18.000,1.5590,0.07649,0.07136,-0.0245,0.0309,1.0000
18.250,1.5556,0.08002,0.07498,-0.0251,0.0303,1.0000
18.500,1.5500,0.08389,0.07894,-0.0258,0.0300,1.0000
18.750,1.5439,0.08788,0.08302,-0.0266,0.0296,1.0000
19.000,1.5368,0.09207,0.08730,-0.0276,0.0291,1.0000
19.250,1.5284,0.09644,0.09175,-0.0287,0.0286,1.0000
