Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-sc20012-il-200000-n5
Airfoil,sc20012-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,39.8776
Max Cl/Cd alpha,7.75
Url,http://airfoiltools.com/polar/csv?polar=xf-sc20012-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
2.750,0.2950,0.01057,0.00385,0.0055,0.5252,0.8656
3.000,0.3156,0.01129,0.00399,0.0069,0.4017,0.8719
3.250,0.3378,0.01200,0.00426,0.0076,0.3036,0.8791
3.500,0.3615,0.01257,0.00454,0.0081,0.2349,0.8861
3.750,0.3861,0.01306,0.00482,0.0085,0.1843,0.8942
4.000,0.4114,0.01350,0.00510,0.0088,0.1513,0.9030
4.250,0.4379,0.01389,0.00541,0.0089,0.1281,0.9121
4.500,0.4648,0.01428,0.00573,0.0089,0.1118,0.9222
4.750,0.4931,0.01465,0.00607,0.0087,0.0999,0.9331
5.000,0.5227,0.01504,0.00646,0.0082,0.0913,0.9437
5.250,0.5523,0.01551,0.00686,0.0075,0.0843,0.9553
5.500,0.5841,0.01590,0.00730,0.0065,0.0788,0.9657
5.750,0.6158,0.01642,0.00779,0.0053,0.0739,0.9757
6.000,0.6481,0.01689,0.00828,0.0040,0.0698,0.9855
6.250,0.6808,0.01740,0.00879,0.0026,0.0659,0.9949
6.500,0.7074,0.01797,0.00933,0.0023,0.0627,1.0000
6.750,0.7278,0.01838,0.00979,0.0035,0.0598,1.0000
7.000,0.7489,0.01884,0.01023,0.0045,0.0570,1.0000
7.250,0.7697,0.01944,0.01080,0.0054,0.0545,1.0000
7.500,0.7921,0.01992,0.01136,0.0062,0.0517,1.0000
7.750,0.8143,0.02042,0.01186,0.0069,0.0492,1.0000
8.000,0.8358,0.02106,0.01250,0.0077,0.0471,1.0000
8.250,0.8582,0.02162,0.01316,0.0085,0.0446,1.0000
8.500,0.8802,0.02219,0.01374,0.0092,0.0426,1.0000
8.750,0.9011,0.02291,0.01446,0.0100,0.0410,1.0000
9.000,0.9225,0.02366,0.01535,0.0108,0.0392,1.0000
9.250,0.9435,0.02437,0.01612,0.0116,0.0375,1.0000
9.500,0.9637,0.02506,0.01682,0.0124,0.0362,1.0000
9.750,0.9834,0.02595,0.01782,0.0134,0.0347,1.0000
10.000,1.0029,0.02683,0.01882,0.0143,0.0332,1.0000
10.250,1.0217,0.02763,0.01969,0.0153,0.0320,1.0000
10.500,1.0394,0.02845,0.02054,0.0163,0.0312,1.0000
10.750,1.0557,0.02956,0.02175,0.0175,0.0304,1.0000
11.000,1.0711,0.03087,0.02325,0.0188,0.0295,1.0000
11.250,1.0850,0.03216,0.02471,0.0203,0.0287,1.0000
11.500,1.0971,0.03341,0.02609,0.0218,0.0281,1.0000
11.750,1.1064,0.03463,0.02743,0.0238,0.0276,1.0000
12.000,1.1147,0.03589,0.02879,0.0256,0.0271,1.0000
12.250,1.1223,0.03725,0.03023,0.0273,0.0268,1.0000
12.500,1.1287,0.03879,0.03183,0.0288,0.0265,1.0000
12.750,1.1305,0.04095,0.03421,0.0304,0.0261,1.0000
13.000,1.1284,0.04356,0.03710,0.0318,0.0258,1.0000
13.250,1.1235,0.04649,0.04030,0.0328,0.0254,1.0000
13.500,1.1159,0.04981,0.04387,0.0334,0.0251,1.0000
13.750,1.1053,0.05361,0.04793,0.0333,0.0248,1.0000
14.000,1.0914,0.05807,0.05263,0.0325,0.0246,1.0000
14.250,1.0729,0.06351,0.05831,0.0306,0.0245,1.0000
14.500,1.0465,0.07081,0.06589,0.0268,0.0244,1.0000
14.750,0.9985,0.08363,0.07907,0.0182,0.0246,1.0000
