Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-sc20012-il-1000000-n5
Airfoil,sc20012-il
Reynolds number,1000000
Ncrit,5
Mach,0
Max Cl/Cd,72.9065
Max Cl/Cd alpha,9.25
Url,http://airfoiltools.com/polar/csv?polar=xf-sc20012-il-1000000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-7.500,-0.8293,0.01202,0.00557,0.0004,0.8628,0.0317
-7.250,-0.8034,0.01181,0.00532,0.0007,0.8469,0.0336
-7.000,-0.7770,0.01163,0.00508,0.0009,0.8338,0.0352
-6.750,-0.7504,0.01143,0.00484,0.0011,0.8229,0.0369
-6.500,-0.7236,0.01123,0.00462,0.0012,0.8133,0.0388
-6.250,-0.6965,0.01106,0.00441,0.0013,0.8052,0.0407
-6.000,-0.6692,0.01087,0.00420,0.0014,0.7979,0.0425
-5.750,-0.6420,0.01068,0.00401,0.0014,0.7911,0.0447
-5.500,-0.6144,0.01052,0.00382,0.0014,0.7856,0.0466
-5.250,-0.5867,0.01035,0.00364,0.0014,0.7804,0.0487
-5.000,-0.5591,0.01016,0.00346,0.0014,0.7754,0.0520
-4.750,-0.5313,0.01002,0.00331,0.0014,0.7708,0.0548
-4.500,-0.5034,0.00984,0.00313,0.0014,0.7671,0.0580
-4.250,-0.4753,0.00967,0.00298,0.0013,0.7635,0.0614
-4.000,-0.4472,0.00951,0.00283,0.0012,0.7599,0.0655
-3.750,-0.4192,0.00935,0.00269,0.0012,0.7562,0.0713
-3.500,-0.3911,0.00919,0.00256,0.0011,0.7524,0.0797
-3.250,-0.3631,0.00901,0.00243,0.0010,0.7489,0.0916
-3.000,-0.3348,0.00883,0.00231,0.0009,0.7457,0.1058
-2.750,-0.3065,0.00866,0.00220,0.0008,0.7423,0.1202
-2.500,-0.2783,0.00849,0.00210,0.0007,0.7384,0.1370
-2.250,-0.2504,0.00829,0.00198,0.0006,0.7333,0.1646
-2.000,-0.2224,0.00805,0.00188,0.0005,0.7282,0.1984
-1.750,-0.1943,0.00781,0.00177,0.0004,0.7226,0.2351
-1.500,-0.1665,0.00755,0.00167,0.0003,0.7177,0.2832
-1.250,-0.1390,0.00723,0.00156,0.0002,0.7125,0.3463
-1.000,-0.1114,0.00686,0.00145,0.0001,0.7070,0.4164
-0.750,-0.0842,0.00645,0.00133,0.0001,0.6997,0.5035
-0.500,-0.0577,0.00600,0.00128,0.0002,0.6923,0.6143
-0.250,-0.0290,0.00591,0.00130,0.0001,0.6845,0.6532
0.000,0.0000,0.00590,0.00131,0.0000,0.6741,0.6743
0.250,0.0290,0.00591,0.00130,-0.0001,0.6527,0.6844
0.500,0.0577,0.00600,0.00128,-0.0002,0.6153,0.6924
0.750,0.0842,0.00645,0.00133,-0.0001,0.5024,0.6998
1.000,0.1114,0.00686,0.00145,-0.0001,0.4168,0.7069
1.250,0.1390,0.00723,0.00156,-0.0002,0.3463,0.7127
1.500,0.1665,0.00755,0.00167,-0.0003,0.2831,0.7178
1.750,0.1943,0.00781,0.00177,-0.0004,0.2347,0.7226
2.000,0.2224,0.00805,0.00188,-0.0005,0.1986,0.7283
2.250,0.2503,0.00829,0.00198,-0.0006,0.1644,0.7336
2.500,0.2782,0.00849,0.00210,-0.0007,0.1367,0.7384
2.750,0.3065,0.00866,0.00220,-0.0008,0.1202,0.7423
3.000,0.3348,0.00883,0.00231,-0.0009,0.1058,0.7457
3.250,0.3631,0.00901,0.00243,-0.0010,0.0917,0.7488
3.500,0.3911,0.00919,0.00256,-0.0011,0.0797,0.7523
3.750,0.4192,0.00935,0.00269,-0.0012,0.0712,0.7562
4.000,0.4472,0.00951,0.00283,-0.0012,0.0655,0.7599
4.250,0.4753,0.00967,0.00298,-0.0013,0.0614,0.7635
4.500,0.5034,0.00984,0.00313,-0.0014,0.0580,0.7670
4.750,0.5313,0.01002,0.00331,-0.0014,0.0548,0.7708
5.000,0.5591,0.01016,0.00346,-0.0014,0.0521,0.7753
5.250,0.5867,0.01035,0.00364,-0.0014,0.0487,0.7804
5.500,0.6144,0.01052,0.00382,-0.0014,0.0466,0.7856
5.750,0.6420,0.01068,0.00401,-0.0014,0.0447,0.7911
6.000,0.6692,0.01087,0.00420,-0.0014,0.0425,0.7979
6.250,0.6965,0.01106,0.00441,-0.0013,0.0406,0.8052
6.500,0.7236,0.01123,0.00462,-0.0012,0.0388,0.8133
6.750,0.7504,0.01143,0.00484,-0.0011,0.0369,0.8229
7.000,0.7770,0.01163,0.00508,-0.0009,0.0352,0.8337
7.250,0.8034,0.01181,0.00532,-0.0007,0.0336,0.8468
7.500,0.8293,0.01202,0.00557,-0.0004,0.0317,0.8627
7.750,0.8547,0.01223,0.00584,0.0001,0.0301,0.8809
8.000,0.8795,0.01242,0.00611,0.0007,0.0284,0.9016
8.250,0.9031,0.01266,0.00639,0.0015,0.0266,0.9250
8.500,0.9271,0.01289,0.00669,0.0022,0.0252,0.9500
8.750,0.9545,0.01319,0.00701,0.0022,0.0236,0.9713
9.000,0.9845,0.01355,0.00737,0.0014,0.0221,0.9881
9.250,1.0134,0.01390,0.00774,0.0009,0.0209,1.0000
9.500,1.0379,0.01428,0.00811,0.0013,0.0197,1.0000
9.750,1.0621,0.01468,0.00852,0.0018,0.0188,1.0000
10.000,1.0864,0.01505,0.00892,0.0022,0.0181,1.0000
10.250,1.1103,0.01545,0.00934,0.0027,0.0174,1.0000
10.500,1.1338,0.01589,0.00979,0.0032,0.0168,1.0000
10.750,1.1568,0.01636,0.01028,0.0038,0.0163,1.0000
11.000,1.1793,0.01687,0.01082,0.0044,0.0158,1.0000
11.250,1.2021,0.01733,0.01131,0.0050,0.0156,1.0000
11.500,1.2244,0.01781,0.01183,0.0057,0.0153,1.0000
11.750,1.2461,0.01831,0.01238,0.0064,0.0150,1.0000
12.000,1.2673,0.01884,0.01295,0.0072,0.0148,1.0000
12.250,1.2878,0.01940,0.01355,0.0081,0.0145,1.0000
12.500,1.3076,0.01998,0.01418,0.0090,0.0143,1.0000
12.750,1.3265,0.02061,0.01485,0.0101,0.0141,1.0000
13.000,1.3444,0.02126,0.01556,0.0112,0.0139,1.0000
13.250,1.3607,0.02196,0.01630,0.0126,0.0137,1.0000
13.500,1.3736,0.02270,0.01710,0.0146,0.0135,1.0000
13.750,1.3848,0.02356,0.01802,0.0166,0.0133,1.0000
14.000,1.3950,0.02454,0.01907,0.0185,0.0131,1.0000
14.250,1.4051,0.02557,0.02018,0.0203,0.0130,1.0000
14.500,1.4163,0.02657,0.02126,0.0217,0.0129,1.0000
14.750,1.4266,0.02767,0.02244,0.0231,0.0129,1.0000
15.000,1.4359,0.02890,0.02375,0.0243,0.0128,1.0000
15.250,1.4444,0.03024,0.02518,0.0255,0.0127,1.0000
15.500,1.4519,0.03173,0.02676,0.0265,0.0127,1.0000
15.750,1.4580,0.03338,0.02851,0.0274,0.0126,1.0000
16.000,1.4630,0.03522,0.03044,0.0281,0.0125,1.0000
16.250,1.4667,0.03723,0.03256,0.0287,0.0125,1.0000
16.500,1.4688,0.03949,0.03491,0.0290,0.0124,1.0000
16.750,1.4689,0.04203,0.03756,0.0292,0.0123,1.0000
17.000,1.4674,0.04482,0.04046,0.0292,0.0123,1.0000
17.250,1.4632,0.04807,0.04383,0.0288,0.0122,1.0000
17.500,1.4566,0.05175,0.04763,0.0280,0.0122,1.0000
17.750,1.4472,0.05604,0.05205,0.0267,0.0121,1.0000
18.000,1.4340,0.06124,0.05740,0.0245,0.0121,1.0000
18.250,1.4164,0.06759,0.06391,0.0213,0.0121,1.0000
18.500,1.3911,0.07585,0.07235,0.0167,0.0121,1.0000
18.750,1.3515,0.08722,0.08394,0.0100,0.0121,1.0000
19.000,1.2890,0.10321,0.10019,0.0011,0.0122,1.0000
19.250,1.2099,0.12241,0.11965,-0.0095,0.0123,1.0000
