Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-fx63137-il-1000000-n5
Airfoil,fx63137-il
Reynolds number,1000000
Ncrit,5
Mach,0
Max Cl/Cd,105.716
Max Cl/Cd alpha,1.5
Url,http://airfoiltools.com/polar/csv?polar=xf-fx63137-il-1000000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
1.000,1.0094,0.00972,0.00291,-0.2037,0.3514,0.4087
1.250,1.0364,0.00990,0.00306,-0.2036,0.3383,0.4277
1.500,1.0635,0.01006,0.00320,-0.2035,0.3283,0.4412
1.750,1.0881,0.01041,0.00342,-0.2030,0.2988,0.4541
2.000,1.1138,0.01068,0.00363,-0.2026,0.2840,0.4707
2.250,1.1395,0.01094,0.00385,-0.2023,0.2682,0.4881
2.500,1.1626,0.01140,0.00417,-0.2015,0.2346,0.5026
2.750,1.1878,0.01169,0.00440,-0.2010,0.2229,0.5155
3.000,1.2125,0.01198,0.00464,-0.2005,0.2068,0.5245
3.250,1.2347,0.01249,0.00500,-0.1996,0.1785,0.5317
3.500,1.2593,0.01277,0.00525,-0.1990,0.1697,0.5425
3.750,1.2848,0.01299,0.00548,-0.1986,0.1637,0.5542
4.000,1.3067,0.01347,0.00585,-0.1976,0.1384,0.5625
4.250,1.3305,0.01378,0.00613,-0.1970,0.1316,0.5697
4.500,1.3546,0.01406,0.00640,-0.1963,0.1260,0.5760
4.750,1.3790,0.01431,0.00665,-0.1958,0.1206,0.5817
5.000,1.4007,0.01472,0.00702,-0.1947,0.1049,0.5874
5.250,1.4212,0.01520,0.00742,-0.1935,0.0939,0.5930
5.500,1.4435,0.01554,0.00775,-0.1926,0.0884,0.5987
5.750,1.4652,0.01588,0.00810,-0.1915,0.0840,0.6052
6.000,1.4846,0.01626,0.00848,-0.1901,0.0796,0.6115
6.250,1.5052,0.01654,0.00880,-0.1888,0.0772,0.6180
6.750,1.5375,0.01759,0.00978,-0.1848,0.0580,0.6336
7.000,1.5557,0.01802,0.01024,-0.1832,0.0565,0.6431
7.250,1.5733,0.01848,0.01074,-0.1816,0.0549,0.6527
7.500,1.5900,0.01901,0.01128,-0.1798,0.0525,0.6628
7.750,1.6067,0.01954,0.01186,-0.1781,0.0505,0.6722
8.000,1.6244,0.02002,0.01239,-0.1766,0.0500,0.6826
8.250,1.6419,0.02052,0.01296,-0.1751,0.0495,0.6943
8.500,1.6586,0.02108,0.01358,-0.1735,0.0490,0.7064
8.750,1.6748,0.02168,0.01425,-0.1719,0.0481,0.7196
9.000,1.6903,0.02234,0.01497,-0.1702,0.0473,0.7344
9.500,1.7173,0.02399,0.01673,-0.1666,0.0440,0.7679
9.750,1.7302,0.02490,0.01772,-0.1648,0.0425,0.7906
10.000,1.7445,0.02571,0.01863,-0.1633,0.0415,0.8217
10.250,1.7570,0.02638,0.01949,-0.1614,0.0408,0.9000
10.500,1.7658,0.02721,0.02040,-0.1590,0.0399,1.0000
10.750,1.7781,0.02826,0.02148,-0.1575,0.0379,1.0000
11.000,1.7881,0.02955,0.02277,-0.1558,0.0352,1.0000
11.250,1.7985,0.03084,0.02407,-0.1542,0.0320,1.0000
11.500,1.7987,0.03306,0.02619,-0.1519,0.0211,1.0000
11.750,1.7946,0.03582,0.02894,-0.1494,0.0114,1.0000
12.000,1.7882,0.03897,0.03212,-0.1470,0.0036,1.0000
12.250,1.7942,0.04097,0.03418,-0.1457,0.0030,1.0000
12.500,1.8003,0.04302,0.03630,-0.1444,0.0027,1.0000
12.750,1.8058,0.04519,0.03854,-0.1433,0.0025,1.0000
13.000,1.8116,0.04739,0.04081,-0.1423,0.0023,1.0000
13.250,1.8173,0.04965,0.04314,-0.1414,0.0022,1.0000
13.500,1.8224,0.05204,0.04561,-0.1405,0.0021,1.0000
13.750,1.8260,0.05468,0.04833,-0.1398,0.0019,1.0000
14.000,1.8291,0.05745,0.05117,-0.1391,0.0019,1.0000
14.250,1.8320,0.06031,0.05411,-0.1386,0.0018,1.0000
14.500,1.8339,0.06340,0.05729,-0.1381,0.0017,1.0000
14.750,1.8343,0.06674,0.06073,-0.1378,0.0016,1.0000
15.000,1.8350,0.07013,0.06421,-0.1376,0.0016,1.0000
15.250,1.8354,0.07364,0.06780,-0.1375,0.0015,1.0000
15.500,1.8362,0.07716,0.07141,-0.1376,0.0015,1.0000
15.750,1.8363,0.08085,0.07519,-0.1378,0.0015,1.0000
16.000,1.8358,0.08468,0.07911,-0.1381,0.0015,1.0000
16.250,1.8345,0.08871,0.08324,-0.1385,0.0014,1.0000
16.500,1.8326,0.09289,0.08752,-0.1392,0.0014,1.0000
16.750,1.8298,0.09729,0.09202,-0.1399,0.0014,1.0000
17.000,1.8272,0.10167,0.09650,-0.1408,0.0013,1.0000
17.250,1.8231,0.10636,0.10129,-0.1419,0.0013,1.0000
17.500,1.8198,0.11095,0.10599,-0.1431,0.0013,1.0000
17.750,1.8163,0.11559,0.11072,-0.1445,0.0012,1.0000
18.000,1.8118,0.12045,0.11568,-0.1460,0.0012,1.0000
18.250,1.8072,0.12535,0.12069,-0.1477,0.0012,1.0000
18.500,1.8036,0.13006,0.12549,-0.1495,0.0012,1.0000
18.750,1.7979,0.13517,0.13071,-0.1516,0.0012,1.0000
19.000,1.7928,0.14017,0.13582,-0.1538,0.0012,1.0000
19.250,1.7880,0.14515,0.14089,-0.1560,0.0011,1.0000
