Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-fx63137-il-50000-n5
Airfoil,fx63137-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,31.6083
Max Cl/Cd alpha,6.5
Url,http://airfoiltools.com/polar/csv?polar=xf-fx63137-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-4.000,0.0915,0.03578,0.02553,-0.1449,0.8515,0.0857
-3.750,0.1293,0.03470,0.02430,-0.1464,0.8477,0.0903
-3.500,0.1521,0.03426,0.02380,-0.1460,0.8401,0.0954
-3.250,0.1852,0.03357,0.02307,-0.1474,0.8349,0.1056
-3.000,0.2269,0.03275,0.02224,-0.1505,0.8315,0.1269
-2.750,0.2645,0.03203,0.02167,-0.1534,0.8264,0.1568
-2.500,0.3120,0.03084,0.02127,-0.1591,0.8213,0.2702
-2.250,0.3467,0.03091,0.02181,-0.1599,0.8164,0.4243
-2.000,0.3817,0.03129,0.02217,-0.1598,0.8127,0.5006
-1.750,0.3921,0.03215,0.02303,-0.1565,0.8019,0.5368
-1.500,0.4220,0.03242,0.02323,-0.1553,0.7973,0.5786
-1.250,0.4319,0.03306,0.02386,-0.1517,0.7871,0.6011
-1.000,0.4630,0.03304,0.02372,-0.1513,0.7819,0.6244
-0.750,0.4857,0.03334,0.02390,-0.1505,0.7743,0.6387
-0.500,0.5126,0.03354,0.02398,-0.1505,0.7676,0.6527
-0.250,0.5501,0.03340,0.02369,-0.1519,0.7638,0.6679
0.000,0.5663,0.03404,0.02426,-0.1507,0.7540,0.6806
0.250,0.5994,0.03391,0.02403,-0.1512,0.7488,0.6925
0.750,0.6557,0.03425,0.02420,-0.1517,0.7336,0.7163
1.000,0.6953,0.03382,0.02369,-0.1530,0.7298,0.7291
1.250,0.7060,0.03456,0.02445,-0.1508,0.7179,0.7398
1.500,0.7458,0.03421,0.02402,-0.1523,0.7138,0.7534
1.750,0.7567,0.03510,0.02493,-0.1504,0.7026,0.7648
2.000,0.7915,0.03489,0.02469,-0.1512,0.6980,0.7772
2.250,0.8038,0.03579,0.02562,-0.1495,0.6878,0.7891
2.500,0.8366,0.03568,0.02551,-0.1501,0.6825,0.8033
3.000,0.8818,0.03616,0.02606,-0.1486,0.6665,0.8347
3.500,0.9201,0.03648,0.02649,-0.1457,0.6497,0.8772
4.000,0.9646,0.03689,0.02701,-0.1444,0.6326,1.0000
4.500,1.0309,0.03773,0.02783,-0.1474,0.6163,1.0000
5.000,1.0905,0.03868,0.02881,-0.1490,0.5996,1.0000
5.500,1.1460,0.03953,0.02972,-0.1495,0.5822,1.0000
5.750,1.1590,0.04084,0.03107,-0.1483,0.5706,1.0000
6.000,1.2023,0.04005,0.03030,-0.1496,0.5645,1.0000
6.250,1.2122,0.04144,0.03178,-0.1480,0.5523,1.0000
6.500,1.2637,0.03998,0.03033,-0.1498,0.5467,1.0000
6.750,1.2677,0.04166,0.03210,-0.1475,0.5336,1.0000
7.000,1.2836,0.04259,0.03312,-0.1462,0.5225,1.0000
7.250,1.3214,0.04193,0.03250,-0.1467,0.5141,1.0000
7.500,1.3247,0.04374,0.03442,-0.1444,0.5014,1.0000
7.750,1.3463,0.04424,0.03502,-0.1436,0.4912,1.0000
8.000,1.3795,0.04378,0.03461,-0.1434,0.4816,1.0000
8.250,1.3851,0.04538,0.03633,-0.1414,0.4686,1.0000
8.500,1.3992,0.04626,0.03728,-0.1398,0.4556,1.0000
8.750,1.4142,0.04691,0.03801,-0.1382,0.4415,1.0000
9.000,1.4286,0.04753,0.03867,-0.1365,0.4264,1.0000
9.250,1.4445,0.04802,0.03917,-0.1350,0.4110,1.0000
9.500,1.4555,0.04905,0.04022,-0.1333,0.3955,1.0000
9.750,1.4597,0.05085,0.04212,-0.1314,0.3802,1.0000
10.000,1.4632,0.05283,0.04421,-0.1298,0.3656,1.0000
10.250,1.4688,0.05467,0.04612,-0.1283,0.3512,1.0000
10.500,1.4718,0.05684,0.04836,-0.1269,0.3360,1.0000
10.750,1.4707,0.05956,0.05119,-0.1256,0.3201,1.0000
11.000,1.4716,0.06211,0.05383,-0.1244,0.3045,1.0000
11.250,1.4756,0.06434,0.05608,-0.1234,0.2896,1.0000
11.500,1.4773,0.06700,0.05881,-0.1225,0.2751,1.0000
11.750,1.4758,0.07020,0.06210,-0.1218,0.2601,1.0000
12.000,1.4757,0.07326,0.06522,-0.1212,0.2457,1.0000
12.250,1.4778,0.07604,0.06801,-0.1205,0.2324,1.0000
12.500,1.4787,0.07908,0.07105,-0.1200,0.2192,1.0000
12.750,1.4763,0.08279,0.07482,-0.1199,0.2056,1.0000
13.000,1.4742,0.08648,0.07855,-0.1199,0.1929,1.0000
13.250,1.4743,0.08982,0.08185,-0.1198,0.1818,1.0000
13.500,1.4726,0.09369,0.08576,-0.1200,0.1708,1.0000
13.750,1.4718,0.09749,0.08962,-0.1204,0.1610,1.0000
14.000,1.4730,0.10091,0.09302,-0.1207,0.1525,1.0000
14.250,1.4724,0.10494,0.09723,-0.1214,0.1449,1.0000
14.500,1.4797,0.10738,0.09958,-0.1213,0.1394,1.0000
14.750,1.4817,0.11110,0.10351,-0.1220,0.1342,1.0000
15.000,1.4893,0.11368,0.10613,-0.1222,0.1298,1.0000
15.250,1.5034,0.11509,0.10750,-0.1217,0.1261,1.0000
15.500,1.4995,0.12009,0.11285,-0.1234,0.1228,1.0000
15.750,1.4971,0.12476,0.11776,-0.1250,0.1195,1.0000
16.000,1.5011,0.12811,0.12123,-0.1260,0.1165,1.0000
16.250,1.5150,0.12950,0.12260,-0.1258,0.1135,1.0000
16.500,1.4939,0.13808,0.13158,-0.1304,0.1116,1.0000
16.750,1.4655,0.14870,0.14255,-0.1366,0.1098,1.0000
17.000,1.4080,0.16764,0.16179,-0.1491,0.1079,1.0000
