Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-fx63137-il-200000-n5
Airfoil,fx63137-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,85.1715
Max Cl/Cd alpha,3.75
Url,http://airfoiltools.com/polar/csv?polar=xf-fx63137-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-1.500,0.7099,0.01215,0.00488,-0.2002,0.7142,0.4569
-1.250,0.7381,0.01224,0.00499,-0.2002,0.7078,0.4826
-1.000,0.7663,0.01232,0.00506,-0.2001,0.7007,0.5017
-0.750,0.7947,0.01240,0.00510,-0.2000,0.6943,0.5156
-0.500,0.8222,0.01249,0.00517,-0.1998,0.6864,0.5300
-0.250,0.8506,0.01258,0.00520,-0.1998,0.6795,0.5451
0.000,0.8777,0.01268,0.00530,-0.1995,0.6713,0.5581
0.250,0.9055,0.01277,0.00534,-0.1993,0.6642,0.5673
0.500,0.9328,0.01286,0.00541,-0.1992,0.6557,0.5758
0.750,0.9600,0.01294,0.00547,-0.1989,0.6472,0.5823
1.000,0.9865,0.01303,0.00556,-0.1986,0.6373,0.5897
1.250,1.0136,0.01313,0.00561,-0.1983,0.6279,0.5969
1.500,1.0400,0.01323,0.00571,-0.1979,0.6180,0.6037
1.750,1.0670,0.01336,0.00579,-0.1977,0.6088,0.6117
2.000,1.0933,0.01349,0.00592,-0.1973,0.5995,0.6182
2.250,1.1197,0.01363,0.00605,-0.1970,0.5900,0.6263
2.500,1.1457,0.01379,0.00620,-0.1966,0.5797,0.6333
2.750,1.1710,0.01394,0.00635,-0.1961,0.5667,0.6401
3.000,1.1959,0.01414,0.00648,-0.1955,0.5522,0.6474
3.250,1.2196,0.01436,0.00667,-0.1946,0.5365,0.6536
3.500,1.2432,0.01461,0.00687,-0.1938,0.5194,0.6612
3.750,1.2665,0.01487,0.00710,-0.1929,0.5019,0.6686
4.000,1.2894,0.01517,0.00735,-0.1920,0.4860,0.6772
4.250,1.3122,0.01548,0.00763,-0.1911,0.4719,0.6857
4.500,1.3351,0.01579,0.00793,-0.1902,0.4586,0.6952
4.750,1.3576,0.01610,0.00826,-0.1893,0.4443,0.7046
5.250,1.4008,0.01681,0.00896,-0.1871,0.4183,0.7259
5.500,1.4216,0.01720,0.00936,-0.1859,0.4063,0.7369
5.750,1.4416,0.01761,0.00977,-0.1846,0.3935,0.7493
6.000,1.4608,0.01801,0.01020,-0.1831,0.3785,0.7625
6.250,1.4779,0.01847,0.01067,-0.1812,0.3630,0.7775
6.500,1.4917,0.01901,0.01119,-0.1788,0.3494,0.7947
6.750,1.5049,0.01953,0.01172,-0.1763,0.3343,0.8149
7.000,1.5169,0.02000,0.01225,-0.1735,0.3166,0.8422
7.500,1.5272,0.02128,0.01350,-0.1658,0.2844,1.0000
7.750,1.5403,0.02213,0.01430,-0.1638,0.2662,1.0000
8.000,1.5518,0.02307,0.01520,-0.1617,0.2462,1.0000
8.250,1.5607,0.02420,0.01625,-0.1592,0.2322,1.0000
8.500,1.5709,0.02530,0.01733,-0.1571,0.2207,1.0000
8.750,1.5825,0.02636,0.01841,-0.1552,0.2055,1.0000
9.000,1.5902,0.02771,0.01972,-0.1530,0.1887,1.0000
9.250,1.5964,0.02923,0.02118,-0.1508,0.1767,1.0000
9.500,1.6032,0.03078,0.02272,-0.1487,0.1660,1.0000
9.750,1.6131,0.03214,0.02413,-0.1471,0.1492,1.0000
10.000,1.6167,0.03407,0.02600,-0.1450,0.1360,1.0000
10.250,1.6203,0.03609,0.02798,-0.1432,0.1275,1.0000
10.500,1.6286,0.03775,0.02973,-0.1417,0.1176,1.0000
10.750,1.6345,0.03969,0.03170,-0.1402,0.1056,1.0000
11.000,1.6370,0.04201,0.03401,-0.1387,0.0977,1.0000
11.250,1.6391,0.04446,0.03645,-0.1373,0.0926,1.0000
11.500,1.6431,0.04677,0.03883,-0.1360,0.0880,1.0000
11.750,1.6464,0.04924,0.04138,-0.1349,0.0835,1.0000
12.000,1.6467,0.05211,0.04430,-0.1339,0.0797,1.0000
12.250,1.6538,0.05428,0.04660,-0.1331,0.0759,1.0000
12.500,1.6585,0.05680,0.04920,-0.1324,0.0716,1.0000
12.750,1.6608,0.05965,0.05211,-0.1318,0.0683,1.0000
13.000,1.6638,0.06250,0.05504,-0.1312,0.0659,1.0000
13.250,1.6653,0.06559,0.05818,-0.1309,0.0634,1.0000
13.500,1.6653,0.06897,0.06162,-0.1306,0.0613,1.0000
13.750,1.6649,0.07251,0.06522,-0.1305,0.0592,1.0000
14.000,1.6668,0.07578,0.06862,-0.1304,0.0578,1.0000
14.250,1.6678,0.07924,0.07220,-0.1305,0.0563,1.0000
14.500,1.6676,0.08293,0.07599,-0.1307,0.0548,1.0000
14.750,1.6660,0.08690,0.08007,-0.1311,0.0534,1.0000
15.000,1.6628,0.09119,0.08444,-0.1317,0.0519,1.0000
