Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-fx63137-il-100000-n5
Airfoil,fx63137-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,63.9174
Max Cl/Cd alpha,6
Url,http://airfoiltools.com/polar/csv?polar=xf-fx63137-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
11.750,1.5929,0.05477,0.04678,-0.1284,0.1511,1.0000
12.000,1.5895,0.05810,0.05011,-0.1274,0.1402,1.0000
12.250,1.5859,0.06158,0.05361,-0.1266,0.1320,1.0000
12.500,1.5815,0.06527,0.05732,-0.1259,0.1254,1.0000
12.750,1.5816,0.06855,0.06073,-0.1255,0.1176,1.0000
13.000,1.5799,0.07213,0.06438,-0.1251,0.1118,1.0000
13.250,1.5802,0.07554,0.06791,-0.1249,0.1063,1.0000
13.500,1.5778,0.07937,0.07179,-0.1249,0.1023,1.0000
13.750,1.5785,0.08282,0.07534,-0.1249,0.0989,1.0000
14.000,1.5788,0.08639,0.07900,-0.1251,0.0959,1.0000
14.250,1.5787,0.09002,0.08268,-0.1253,0.0933,1.0000
14.500,1.5796,0.09346,0.08611,-0.1255,0.0911,1.0000
14.750,1.5852,0.09626,0.08903,-0.1255,0.0891,1.0000
15.000,1.5908,0.09908,0.09201,-0.1257,0.0870,1.0000
15.250,1.5954,0.10210,0.09514,-0.1260,0.0847,1.0000
15.500,1.5994,0.10516,0.09830,-0.1264,0.0825,1.0000
15.750,1.6034,0.10813,0.10127,-0.1269,0.0801,1.0000
16.000,1.6062,0.11152,0.10484,-0.1277,0.0778,1.0000
16.250,1.6069,0.11533,0.10888,-0.1288,0.0753,1.0000
16.500,1.6075,0.11914,0.11283,-0.1301,0.0729,1.0000
16.750,1.6063,0.12326,0.11705,-0.1318,0.0705,1.0000
17.000,1.6071,0.12699,0.12087,-0.1333,0.0686,1.0000
17.250,1.6067,0.13109,0.12518,-0.1350,0.0667,1.0000
17.500,1.6061,0.13522,0.12948,-0.1370,0.0648,1.0000
17.750,1.6053,0.13938,0.13376,-0.1390,0.0630,1.0000
18.000,1.6048,0.14345,0.13791,-0.1412,0.0614,1.0000
18.250,1.6071,0.14680,0.14122,-0.1429,0.0596,1.0000
18.500,1.6055,0.15124,0.14591,-0.1454,0.0585,1.0000
18.750,1.6032,0.15583,0.15070,-0.1480,0.0571,1.0000
19.000,1.5994,0.16079,0.15584,-0.1511,0.0555,1.0000
