Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-sc20412-il-100000-n5
Airfoil,sc20412-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,30.4275
Max Cl/Cd alpha,6.5
Url,http://airfoiltools.com/polar/csv?polar=xf-sc20412-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-2.500,-0.2345,0.01802,0.01063,-0.0316,0.9914,0.6735
-2.250,-0.2064,0.01862,0.01122,-0.0308,0.9861,0.6885
-2.000,-0.1783,0.01929,0.01190,-0.0298,0.9812,0.7037
-1.750,-0.1510,0.01974,0.01235,-0.0290,0.9751,0.7174
-1.500,-0.1181,0.02004,0.01261,-0.0296,0.9707,0.7280
-1.250,-0.0883,0.02014,0.01270,-0.0299,0.9645,0.7345
-1.000,-0.0562,0.02021,0.01276,-0.0306,0.9592,0.7392
-0.750,-0.0181,0.02018,0.01270,-0.0330,0.9558,0.7443
-0.500,0.0154,0.02007,0.01258,-0.0348,0.9490,0.7495
-0.250,0.0490,0.02005,0.01258,-0.0358,0.9439,0.7521
0.000,0.0826,0.02002,0.01258,-0.0370,0.9385,0.7552
0.250,0.1182,0.01990,0.01249,-0.0386,0.9304,0.7584
0.500,0.1618,0.01963,0.01225,-0.0417,0.9217,0.7616
0.750,0.2065,0.01926,0.01189,-0.0449,0.9108,0.7647
1.000,0.2462,0.01881,0.01149,-0.0464,0.8943,0.7670
1.250,0.2806,0.01836,0.01108,-0.0466,0.8721,0.7689
1.500,0.3124,0.01802,0.01078,-0.0465,0.8490,0.7709
1.750,0.3451,0.01772,0.01051,-0.0468,0.8259,0.7731
2.000,0.3759,0.01748,0.01028,-0.0468,0.7957,0.7754
2.250,0.4077,0.01726,0.01001,-0.0469,0.7541,0.7781
2.500,0.4394,0.01716,0.00977,-0.0470,0.6917,0.7813
2.750,0.4656,0.01736,0.00947,-0.0458,0.5675,0.7836
3.000,0.4834,0.01829,0.00955,-0.0436,0.4068,0.7857
3.250,0.5036,0.01919,0.00987,-0.0424,0.2961,0.7881
3.500,0.5267,0.01993,0.01021,-0.0419,0.2234,0.7908
3.750,0.5522,0.02054,0.01058,-0.0419,0.1811,0.7935
4.000,0.5790,0.02112,0.01100,-0.0421,0.1562,0.7960
4.250,0.6071,0.02167,0.01146,-0.0426,0.1384,0.7986
4.500,0.6315,0.02221,0.01194,-0.0421,0.1263,0.8005
4.750,0.6557,0.02272,0.01246,-0.0415,0.1163,0.8026
5.000,0.6802,0.02328,0.01303,-0.0410,0.1081,0.8051
5.250,0.7053,0.02389,0.01360,-0.0408,0.1013,0.8079
5.500,0.7316,0.02454,0.01430,-0.0407,0.0950,0.8109
5.750,0.7589,0.02519,0.01495,-0.0410,0.0892,0.8138
6.000,0.7850,0.02596,0.01572,-0.0410,0.0845,0.8162
6.250,0.8091,0.02661,0.01646,-0.0404,0.0798,0.8184
6.500,0.8328,0.02737,0.01719,-0.0399,0.0761,0.8211
6.750,0.8582,0.02823,0.01819,-0.0396,0.0722,0.8241
7.000,0.8841,0.02911,0.01915,-0.0395,0.0686,0.8271
7.250,0.9102,0.03007,0.02007,-0.0398,0.0658,0.8300
7.500,0.9356,0.03118,0.02139,-0.0396,0.0626,0.8324
7.750,0.9586,0.03219,0.02256,-0.0389,0.0597,0.8349
8.000,0.9816,0.03322,0.02364,-0.0384,0.0576,0.8379
8.250,1.0048,0.03456,0.02508,-0.0381,0.0556,0.8412
8.500,1.0276,0.03608,0.02694,-0.0377,0.0530,0.8447
8.750,1.0495,0.03738,0.02841,-0.0373,0.0510,0.8477
9.000,1.0691,0.03865,0.02979,-0.0364,0.0497,0.8505
9.250,1.0881,0.04032,0.03159,-0.0356,0.0485,0.8535
9.500,1.1019,0.04285,0.03466,-0.0341,0.0468,0.8567
9.750,1.1156,0.04509,0.03725,-0.0330,0.0452,0.8601
10.000,1.1289,0.04690,0.03930,-0.0318,0.0439,0.8635
10.250,1.1411,0.04844,0.04098,-0.0304,0.0430,0.8671
10.500,1.1529,0.05019,0.04283,-0.0291,0.0423,0.8711
10.750,1.1510,0.05367,0.04675,-0.0269,0.0417,0.8753
11.000,1.1369,0.05782,0.05143,-0.0238,0.0413,0.8792
11.250,1.1146,0.06174,0.05575,-0.0203,0.0410,0.8835
11.500,1.0890,0.06660,0.06098,-0.0185,0.0409,0.8880
11.750,1.0585,0.07270,0.06742,-0.0190,0.0408,0.8919
12.000,1.0211,0.08059,0.07563,-0.0221,0.0410,0.8952
12.250,0.9740,0.09281,0.08812,-0.0307,0.0414,0.8979
