Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca64a010-il-200000-n5
Airfoil,naca64a010-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,36.9095
Max Cl/Cd alpha,3.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca64a010-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-4.750,-0.5536,0.01525,0.00684,0.0069,0.9969,0.0331
-4.500,-0.5209,0.01455,0.00607,0.0055,0.9903,0.0370
-4.250,-0.4878,0.01400,0.00548,0.0040,0.9837,0.0451
-4.000,-0.4549,0.01341,0.00492,0.0025,0.9769,0.0604
-3.750,-0.4247,0.01269,0.00442,0.0015,0.9686,0.1034
-3.500,-0.3980,0.01150,0.00388,0.0007,0.9599,0.2434
-3.250,-0.3749,0.01016,0.00351,0.0007,0.9505,0.4614
-3.000,-0.3480,0.00972,0.00340,0.0008,0.9402,0.5595
-2.750,-0.3185,0.00949,0.00333,0.0006,0.9307,0.6168
-2.500,-0.2880,0.00932,0.00333,0.0003,0.9223,0.6713
-2.250,-0.2601,0.00923,0.00335,0.0007,0.9115,0.7130
-2.000,-0.2301,0.00917,0.00326,0.0004,0.9011,0.7333
-1.750,-0.1990,0.00910,0.00315,-0.0001,0.8913,0.7459
-1.500,-0.1688,0.00904,0.00305,-0.0004,0.8806,0.7557
-1.250,-0.1399,0.00899,0.00296,-0.0005,0.8692,0.7654
-1.000,-0.1114,0.00895,0.00288,-0.0006,0.8582,0.7757
-0.750,-0.0828,0.00892,0.00282,-0.0006,0.8477,0.7850
-0.500,-0.0550,0.00890,0.00278,-0.0004,0.8368,0.7950
-0.250,-0.0278,0.00889,0.00275,-0.0002,0.8258,0.8058
0.000,0.0000,0.00888,0.00275,0.0000,0.8155,0.8155
0.250,0.0278,0.00889,0.00275,0.0002,0.8057,0.8257
0.500,0.0550,0.00890,0.00278,0.0004,0.7950,0.8368
0.750,0.0828,0.00892,0.00282,0.0006,0.7850,0.8477
1.000,0.1114,0.00895,0.00288,0.0006,0.7757,0.8582
1.250,0.1399,0.00899,0.00295,0.0005,0.7654,0.8692
1.500,0.1688,0.00904,0.00305,0.0004,0.7557,0.8806
1.750,0.1990,0.00910,0.00315,0.0001,0.7459,0.8913
2.000,0.2301,0.00917,0.00326,-0.0004,0.7333,0.9011
2.250,0.2602,0.00924,0.00336,-0.0007,0.7131,0.9115
2.500,0.2880,0.00932,0.00333,-0.0003,0.6716,0.9223
2.750,0.3185,0.00949,0.00333,-0.0006,0.6171,0.9307
3.000,0.3481,0.00972,0.00340,-0.0009,0.5599,0.9402
3.250,0.3750,0.01016,0.00351,-0.0007,0.4628,0.9505
3.500,0.3980,0.01150,0.00388,-0.0007,0.2438,0.9598
3.750,0.4246,0.01270,0.00442,-0.0015,0.1023,0.9686
4.000,0.4549,0.01341,0.00492,-0.0025,0.0606,0.9768
4.250,0.4877,0.01400,0.00548,-0.0040,0.0449,0.9837
4.500,0.5209,0.01455,0.00607,-0.0055,0.0371,0.9902
4.750,0.5535,0.01525,0.00684,-0.0069,0.0330,0.9969
5.000,0.5797,0.01582,0.00749,-0.0070,0.0297,1.0000
5.250,0.5961,0.01640,0.00807,-0.0051,0.0269,1.0000
5.500,0.6115,0.01725,0.00894,-0.0030,0.0254,1.0000
5.750,0.6291,0.01798,0.00975,-0.0012,0.0243,1.0000
6.000,0.6470,0.01884,0.01068,0.0006,0.0232,1.0000
6.250,0.6656,0.01978,0.01170,0.0022,0.0222,1.0000
6.500,0.6847,0.02068,0.01270,0.0037,0.0210,1.0000
6.750,0.7037,0.02146,0.01350,0.0050,0.0197,1.0000
7.000,0.7218,0.02300,0.01511,0.0064,0.0185,1.0000
7.250,0.7414,0.02428,0.01661,0.0078,0.0180,1.0000
7.500,0.7601,0.02592,0.01851,0.0093,0.0174,1.0000
7.750,0.7774,0.02782,0.02072,0.0110,0.0170,1.0000
8.000,0.7925,0.03009,0.02336,0.0129,0.0165,1.0000
8.250,0.8047,0.03267,0.02633,0.0151,0.0161,1.0000
8.500,0.8157,0.03500,0.02898,0.0171,0.0155,1.0000
8.750,0.8271,0.03674,0.03093,0.0189,0.0148,1.0000
9.000,0.8375,0.03838,0.03275,0.0206,0.0143,1.0000
9.250,0.8467,0.03987,0.03437,0.0222,0.0138,1.0000
9.500,0.8474,0.04267,0.03742,0.0245,0.0135,1.0000
9.750,0.8428,0.04590,0.04094,0.0271,0.0135,1.0000
10.000,0.8301,0.04943,0.04473,0.0301,0.0133,1.0000
10.250,0.8124,0.05262,0.04811,0.0333,0.0133,1.0000
10.500,0.7939,0.05619,0.05188,0.0349,0.0133,1.0000
10.750,0.7721,0.06071,0.05659,0.0346,0.0133,1.0000
