Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-sc20410-il-50000-n5
Airfoil,sc20410-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,22.0568
Max Cl/Cd alpha,5.5
Url,http://airfoiltools.com/polar/csv?polar=xf-sc20410-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-2.000,-0.2947,0.02353,0.01382,0.0095,1.0000,0.8246
-1.750,-0.2781,0.02329,0.01350,0.0120,1.0000,0.8397
-1.500,-0.2597,0.02300,0.01312,0.0138,1.0000,0.8523
-1.250,-0.2397,0.02272,0.01276,0.0149,1.0000,0.8633
-1.000,-0.2191,0.02241,0.01238,0.0159,1.0000,0.8722
-0.750,-0.1967,0.02214,0.01205,0.0163,1.0000,0.8792
-0.500,-0.1738,0.02189,0.01175,0.0165,1.0000,0.8852
-0.250,-0.1497,0.02172,0.01155,0.0163,1.0000,0.8914
0.000,-0.1267,0.02150,0.01132,0.0165,1.0000,0.8971
0.250,-0.1021,0.02139,0.01119,0.0162,1.0000,0.9025
0.500,-0.0773,0.02129,0.01111,0.0158,1.0000,0.9074
0.750,-0.0526,0.02122,0.01106,0.0155,1.0000,0.9120
1.000,-0.0271,0.02122,0.01110,0.0148,1.0000,0.9167
1.250,-0.0017,0.02124,0.01119,0.0142,1.0000,0.9213
1.500,0.0232,0.02129,0.01132,0.0136,1.0000,0.9261
1.750,0.0577,0.02147,0.01160,0.0112,0.9948,0.9304
2.000,0.1068,0.02172,0.01199,0.0062,0.9793,0.9331
2.250,0.1547,0.02186,0.01230,0.0017,0.9623,0.9356
2.500,0.2065,0.02187,0.01252,-0.0031,0.9414,0.9375
2.750,0.2651,0.02144,0.01234,-0.0078,0.9046,0.9384
3.000,0.3194,0.02066,0.01181,-0.0107,0.8594,0.9397
3.250,0.3606,0.01992,0.01125,-0.0110,0.8020,0.9424
3.500,0.3963,0.01936,0.01070,-0.0101,0.7060,0.9457
3.750,0.4285,0.01966,0.00999,-0.0082,0.4698,0.9483
4.000,0.4439,0.02115,0.01038,-0.0062,0.2946,0.9530
4.250,0.4657,0.02250,0.01114,-0.0061,0.2117,0.9581
4.500,0.4918,0.02360,0.01200,-0.0064,0.1724,0.9634
4.750,0.5201,0.02462,0.01292,-0.0070,0.1495,0.9695
5.000,0.5510,0.02563,0.01395,-0.0079,0.1329,0.9759
5.250,0.5827,0.02674,0.01507,-0.0089,0.1206,0.9838
5.500,0.6134,0.02781,0.01623,-0.0097,0.1101,1.0000
5.750,0.6440,0.02920,0.01776,-0.0103,0.1019,1.0000
6.000,0.6729,0.03060,0.01916,-0.0111,0.0944,1.0000
6.250,0.7031,0.03237,0.02123,-0.0118,0.0882,1.0000
6.500,0.7312,0.03398,0.02296,-0.0125,0.0821,1.0000
6.750,0.7590,0.03619,0.02541,-0.0131,0.0779,1.0000
7.000,0.7850,0.03845,0.02816,-0.0135,0.0729,1.0000
7.250,0.8100,0.04068,0.03061,-0.0139,0.0694,1.0000
7.500,0.8338,0.04333,0.03335,-0.0145,0.0670,1.0000
7.750,0.8511,0.04687,0.03768,-0.0142,0.0644,1.0000
8.000,0.8661,0.05047,0.04183,-0.0140,0.0618,1.0000
8.250,0.8784,0.05431,0.04616,-0.0139,0.0603,1.0000
8.500,0.8866,0.05856,0.05084,-0.0137,0.0596,1.0000
8.750,0.8899,0.06315,0.05583,-0.0137,0.0591,1.0000
9.000,0.8880,0.06804,0.06107,-0.0139,0.0588,1.0000
9.250,0.8802,0.07320,0.06654,-0.0144,0.0586,1.0000
9.500,0.8634,0.07886,0.07245,-0.0154,0.0588,1.0000
9.750,0.8372,0.08594,0.07971,-0.0186,0.0596,1.0000
10.000,0.8118,0.09523,0.08910,-0.0259,0.0607,1.0000
