Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-sc20410-il-200000-n5
Airfoil,sc20410-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,41.2935
Max Cl/Cd alpha,6.5
Url,http://airfoiltools.com/polar/csv?polar=xf-sc20410-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
4.000,0.6296,0.01643,0.00738,-0.0562,0.0701,0.7748
4.250,0.6559,0.01689,0.00786,-0.0559,0.0649,0.7770
4.500,0.6827,0.01727,0.00828,-0.0558,0.0596,0.7794
4.750,0.7090,0.01780,0.00878,-0.0557,0.0549,0.7819
5.000,0.7365,0.01818,0.00922,-0.0557,0.0505,0.7844
5.250,0.7632,0.01872,0.00973,-0.0557,0.0466,0.7869
5.500,0.7888,0.01921,0.01032,-0.0552,0.0435,0.7887
5.750,0.8142,0.01973,0.01090,-0.0548,0.0407,0.7907
6.000,0.8390,0.02041,0.01158,-0.0544,0.0381,0.7930
6.250,0.8648,0.02100,0.01230,-0.0541,0.0355,0.7955
6.500,0.8907,0.02157,0.01291,-0.0539,0.0332,0.7983
6.750,0.9157,0.02238,0.01371,-0.0537,0.0316,0.8013
7.000,0.9399,0.02325,0.01477,-0.0530,0.0301,0.8036
7.250,0.9636,0.02417,0.01583,-0.0523,0.0288,0.8061
7.500,0.9874,0.02507,0.01684,-0.0517,0.0277,0.8091
7.750,1.0111,0.02598,0.01784,-0.0512,0.0269,0.8122
8.000,1.0342,0.02712,0.01902,-0.0507,0.0261,0.8155
8.250,1.0565,0.02847,0.02064,-0.0499,0.0253,0.8181
8.500,1.0776,0.02986,0.02232,-0.0489,0.0243,0.8207
8.750,1.0982,0.03120,0.02389,-0.0480,0.0235,0.8238
9.000,1.1184,0.03256,0.02547,-0.0472,0.0228,0.8272
9.250,1.1378,0.03402,0.02712,-0.0463,0.0224,0.8309
9.500,1.1552,0.03547,0.02875,-0.0452,0.0220,0.8340
9.750,1.1710,0.03708,0.03053,-0.0439,0.0216,0.8376
10.000,1.1838,0.03926,0.03296,-0.0424,0.0213,0.8417
10.250,1.1893,0.04260,0.03681,-0.0403,0.0211,0.8460
10.500,1.1861,0.04654,0.04129,-0.0375,0.0208,0.8495
10.750,1.1734,0.05117,0.04644,-0.0343,0.0206,0.8535
11.000,1.1501,0.05580,0.05149,-0.0306,0.0206,0.8584
11.250,1.1207,0.06107,0.05710,-0.0283,0.0206,0.8632
11.500,1.0873,0.06776,0.06412,-0.0292,0.0206,0.8676
11.750,1.0477,0.07803,0.07467,-0.0359,0.0208,0.8720
