Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n64212-il-100000-n5
Airfoil,n64212-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,45.8824
Max Cl/Cd alpha,5
Url,http://airfoiltools.com/polar/csv?polar=xf-n64212-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-4.750,-0.3513,0.01828,0.00873,-0.0424,0.9341,0.0830
-4.500,-0.3250,0.01743,0.00799,-0.0427,0.9237,0.1108
-4.250,-0.3009,0.01596,0.00719,-0.0433,0.9145,0.2333
-4.000,-0.2810,0.01465,0.00700,-0.0426,0.9048,0.4680
-3.750,-0.2556,0.01454,0.00704,-0.0418,0.8952,0.5458
-3.250,-0.2044,0.01483,0.00740,-0.0397,0.8775,0.6459
-3.000,-0.1797,0.01513,0.00773,-0.0380,0.8694,0.6794
-2.750,-0.1537,0.01524,0.00775,-0.0370,0.8606,0.6960
-2.500,-0.1265,0.01519,0.00758,-0.0368,0.8522,0.7053
-2.250,-0.0990,0.01514,0.00744,-0.0365,0.8442,0.7134
-2.000,-0.0721,0.01509,0.00727,-0.0363,0.8356,0.7227
-1.750,-0.0446,0.01503,0.00714,-0.0360,0.8283,0.7290
-1.500,-0.0178,0.01499,0.00702,-0.0358,0.8198,0.7369
-1.250,0.0096,0.01494,0.00689,-0.0356,0.8127,0.7435
-1.000,0.0362,0.01491,0.00682,-0.0354,0.8043,0.7508
-0.750,0.0635,0.01487,0.00672,-0.0351,0.7973,0.7580
-0.500,0.0898,0.01487,0.00670,-0.0348,0.7896,0.7656
-0.250,0.1169,0.01485,0.00665,-0.0346,0.7827,0.7732
0.000,0.1433,0.01487,0.00665,-0.0343,0.7753,0.7806
0.250,0.1699,0.01487,0.00664,-0.0340,0.7681,0.7887
0.500,0.1964,0.01489,0.00667,-0.0337,0.7615,0.7971
0.750,0.2226,0.01493,0.00673,-0.0333,0.7545,0.8053
1.000,0.2497,0.01494,0.00673,-0.0331,0.7489,0.8141
1.250,0.2749,0.01502,0.00688,-0.0326,0.7409,0.8225
1.500,0.3018,0.01504,0.00691,-0.0323,0.7353,0.8325
1.750,0.3269,0.01514,0.00709,-0.0318,0.7283,0.8415
2.000,0.3530,0.01519,0.00720,-0.0313,0.7221,0.8511
2.250,0.3789,0.01527,0.00733,-0.0309,0.7159,0.8621
2.500,0.4040,0.01535,0.00752,-0.0303,0.7088,0.8721
2.750,0.4307,0.01537,0.00761,-0.0298,0.7028,0.8828
3.000,0.4555,0.01546,0.00782,-0.0292,0.6940,0.8949
3.250,0.4828,0.01548,0.00790,-0.0289,0.6876,0.9074
3.500,0.5094,0.01557,0.00816,-0.0287,0.6787,0.9203
3.750,0.5390,0.01556,0.00826,-0.0288,0.6693,0.9333
4.000,0.5697,0.01541,0.00819,-0.0290,0.6523,0.9466
4.250,0.6021,0.01509,0.00791,-0.0293,0.6254,0.9600
4.500,0.6350,0.01484,0.00764,-0.0298,0.5848,0.9755
4.750,0.6679,0.01478,0.00752,-0.0308,0.5353,0.9984
5.000,0.6864,0.01496,0.00761,-0.0292,0.4863,1.0000
5.250,0.7013,0.01551,0.00769,-0.0270,0.3756,1.0000
5.500,0.7078,0.01715,0.00837,-0.0245,0.2260,1.0000
5.750,0.7191,0.01872,0.00934,-0.0228,0.1315,1.0000
6.000,0.7345,0.01995,0.01026,-0.0215,0.0913,1.0000
6.250,0.7523,0.02096,0.01120,-0.0204,0.0744,1.0000
6.500,0.7698,0.02197,0.01218,-0.0193,0.0646,1.0000
6.750,0.7878,0.02292,0.01314,-0.0182,0.0575,1.0000
7.000,0.8050,0.02397,0.01423,-0.0170,0.0530,1.0000
7.250,0.8232,0.02494,0.01524,-0.0160,0.0483,1.0000
7.500,0.8388,0.02625,0.01649,-0.0148,0.0450,1.0000
7.750,0.8586,0.02739,0.01777,-0.0138,0.0429,1.0000
8.000,0.8792,0.02864,0.01911,-0.0131,0.0405,1.0000
8.250,0.8995,0.02985,0.02037,-0.0124,0.0380,1.0000
8.500,0.9197,0.03135,0.02182,-0.0119,0.0359,1.0000
8.750,0.9434,0.03315,0.02377,-0.0116,0.0346,1.0000
9.000,0.9670,0.03499,0.02584,-0.0112,0.0335,1.0000
9.250,0.9889,0.03705,0.02815,-0.0107,0.0326,1.0000
9.500,1.0083,0.03931,0.03070,-0.0100,0.0318,1.0000
9.750,1.0245,0.04168,0.03336,-0.0091,0.0311,1.0000
10.000,1.0373,0.04391,0.03587,-0.0080,0.0302,1.0000
10.250,1.0476,0.04601,0.03819,-0.0067,0.0293,1.0000
10.500,1.0556,0.04814,0.04050,-0.0054,0.0285,1.0000
10.750,1.0609,0.05052,0.04301,-0.0041,0.0277,1.0000
11.000,1.0610,0.05347,0.04618,-0.0023,0.0274,1.0000
11.250,1.0545,0.05668,0.04964,-0.0003,0.0272,1.0000
11.500,1.0434,0.05985,0.05311,0.0015,0.0271,1.0000
11.750,1.0304,0.06336,0.05689,0.0026,0.0271,1.0000
12.000,1.0147,0.06733,0.06112,0.0030,0.0271,1.0000
12.250,0.9973,0.07177,0.06580,0.0026,0.0271,1.0000
12.500,0.9786,0.07677,0.07102,0.0013,0.0271,1.0000
12.750,0.9591,0.08233,0.07677,-0.0009,0.0271,1.0000
13.000,0.9382,0.08866,0.08328,-0.0041,0.0272,1.0000
