Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n64212-il-50000-n5
Airfoil,n64212-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,31.7549
Max Cl/Cd alpha,6
Url,http://airfoiltools.com/polar/csv?polar=xf-n64212-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
1.250,0.2383,0.02361,0.01319,-0.0290,0.8083,0.9332
1.500,0.2752,0.02374,0.01339,-0.0314,0.8008,0.9442
1.750,0.3191,0.02376,0.01347,-0.0348,0.7960,0.9540
2.000,0.3561,0.02402,0.01384,-0.0377,0.7876,0.9661
2.250,0.4012,0.02408,0.01401,-0.0415,0.7820,0.9761
2.500,0.4412,0.02431,0.01439,-0.0449,0.7738,0.9888
2.750,0.4782,0.02442,0.01464,-0.0472,0.7669,1.0000
3.000,0.4830,0.02484,0.01512,-0.0442,0.7564,1.0000
3.250,0.5043,0.02492,0.01529,-0.0432,0.7495,1.0000
3.750,0.5263,0.02583,0.01636,-0.0388,0.7287,1.0000
4.000,0.5517,0.02600,0.01666,-0.0384,0.7204,1.0000
4.250,0.5698,0.02642,0.01721,-0.0371,0.7087,1.0000
4.500,0.5936,0.02656,0.01754,-0.0362,0.6963,1.0000
4.750,0.6204,0.02634,0.01749,-0.0351,0.6806,1.0000
5.000,0.6535,0.02517,0.01647,-0.0332,0.6565,1.0000
5.250,0.6761,0.02405,0.01543,-0.0298,0.6184,1.0000
5.500,0.6962,0.02311,0.01452,-0.0263,0.5700,1.0000
5.750,0.7123,0.02277,0.01417,-0.0231,0.5082,1.0000
6.000,0.7256,0.02285,0.01380,-0.0196,0.3764,1.0000
6.250,0.7241,0.02484,0.01447,-0.0156,0.2211,1.0000
6.500,0.7253,0.02711,0.01609,-0.0131,0.1524,1.0000
6.750,0.7320,0.02897,0.01767,-0.0111,0.1230,1.0000
7.000,0.7416,0.03062,0.01918,-0.0094,0.1076,1.0000
7.250,0.7542,0.03210,0.02064,-0.0078,0.0952,1.0000
7.500,0.7704,0.03349,0.02211,-0.0065,0.0862,1.0000
7.750,0.7905,0.03501,0.02356,-0.0056,0.0796,1.0000
8.000,0.8176,0.03637,0.02514,-0.0052,0.0719,1.0000
8.250,0.8514,0.03816,0.02686,-0.0056,0.0670,1.0000
8.500,0.8829,0.04000,0.02904,-0.0057,0.0622,1.0000
8.750,0.9081,0.04192,0.03108,-0.0056,0.0581,1.0000
9.000,0.9366,0.04458,0.03377,-0.0060,0.0557,1.0000
9.250,0.9568,0.04730,0.03697,-0.0053,0.0544,1.0000
9.500,0.9711,0.05019,0.04032,-0.0042,0.0529,1.0000
9.750,0.9805,0.05312,0.04366,-0.0030,0.0512,1.0000
10.000,0.9862,0.05603,0.04690,-0.0016,0.0497,1.0000
10.250,0.9891,0.05902,0.05019,-0.0003,0.0486,1.0000
10.500,0.9875,0.06219,0.05365,0.0012,0.0479,1.0000
10.750,0.9794,0.06552,0.05725,0.0030,0.0476,1.0000
11.000,0.9663,0.06915,0.06115,0.0043,0.0477,1.0000
11.250,0.9492,0.07325,0.06550,0.0048,0.0477,1.0000
11.500,0.9277,0.07807,0.07056,0.0042,0.0479,1.0000
11.750,0.9020,0.08386,0.07657,0.0021,0.0483,1.0000
12.000,0.8727,0.09102,0.08391,-0.0016,0.0488,1.0000
12.250,0.8418,0.09983,0.09285,-0.0073,0.0496,1.0000
