Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n64212-il-500000-n5
Airfoil,n64212-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,67.7576
Max Cl/Cd alpha,3.5
Url,http://airfoiltools.com/polar/csv?polar=xf-n64212-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-2.500,-0.1124,0.00745,0.00162,-0.0387,0.7215,0.4817
-2.250,-0.0844,0.00735,0.00156,-0.0388,0.7142,0.5120
-2.000,-0.0568,0.00723,0.00154,-0.0388,0.7066,0.5555
-1.750,-0.0292,0.00714,0.00156,-0.0388,0.6997,0.5951
-1.500,-0.0009,0.00712,0.00154,-0.0389,0.6927,0.6101
-1.250,0.0276,0.00712,0.00150,-0.0390,0.6864,0.6184
-1.000,0.0562,0.00710,0.00148,-0.0391,0.6796,0.6261
-0.500,0.1133,0.00711,0.00145,-0.0394,0.6666,0.6387
-0.250,0.1419,0.00713,0.00144,-0.0395,0.6600,0.6451
0.000,0.1704,0.00713,0.00144,-0.0397,0.6537,0.6508
0.250,0.1990,0.00715,0.00146,-0.0398,0.6475,0.6573
0.500,0.2275,0.00718,0.00147,-0.0400,0.6420,0.6638
0.750,0.2561,0.00718,0.00151,-0.0401,0.6362,0.6708
1.000,0.2846,0.00722,0.00155,-0.0403,0.6303,0.6779
1.250,0.3130,0.00724,0.00160,-0.0404,0.6245,0.6847
1.500,0.3415,0.00728,0.00165,-0.0405,0.6174,0.6919
1.750,0.3697,0.00732,0.00171,-0.0406,0.6100,0.6987
2.000,0.3980,0.00736,0.00178,-0.0407,0.6020,0.7062
2.250,0.4261,0.00741,0.00185,-0.0408,0.5925,0.7134
2.500,0.4535,0.00749,0.00191,-0.0407,0.5718,0.7216
2.750,0.4800,0.00763,0.00197,-0.0404,0.5398,0.7293
3.000,0.5066,0.00780,0.00205,-0.0402,0.5080,0.7376
3.250,0.5329,0.00800,0.00218,-0.0400,0.4715,0.7451
3.500,0.5590,0.00825,0.00232,-0.0398,0.4316,0.7534
3.750,0.5814,0.00892,0.00262,-0.0391,0.3375,0.7612
4.000,0.6025,0.00980,0.00307,-0.0385,0.2353,0.7700
4.250,0.6248,0.01050,0.00349,-0.0379,0.1614,0.7787
4.500,0.6478,0.01112,0.00388,-0.0373,0.1059,0.7877
5.000,0.6955,0.01207,0.00459,-0.0364,0.0477,0.8057
5.250,0.7204,0.01240,0.00493,-0.0360,0.0389,0.8154
5.500,0.7450,0.01270,0.00526,-0.0356,0.0339,0.8250
5.750,0.7697,0.01301,0.00561,-0.0352,0.0304,0.8349
6.000,0.7935,0.01338,0.00602,-0.0346,0.0271,0.8457
6.250,0.8174,0.01366,0.00639,-0.0340,0.0252,0.8566
6.500,0.8406,0.01401,0.00678,-0.0333,0.0232,0.8680
6.750,0.8621,0.01446,0.00728,-0.0323,0.0211,0.8810
7.000,0.8839,0.01481,0.00773,-0.0313,0.0201,0.8950
7.250,0.9045,0.01518,0.00819,-0.0301,0.0190,0.9116
7.500,0.9242,0.01556,0.00863,-0.0287,0.0180,0.9317
7.750,0.9465,0.01598,0.00911,-0.0280,0.0170,0.9599
8.000,0.9710,0.01667,0.00983,-0.0280,0.0161,1.0000
8.250,0.9931,0.01721,0.01043,-0.0274,0.0156,1.0000
8.500,1.0141,0.01783,0.01111,-0.0267,0.0152,1.0000
8.750,1.0342,0.01849,0.01182,-0.0258,0.0147,1.0000
9.000,1.0537,0.01916,0.01255,-0.0249,0.0143,1.0000
9.250,1.0723,0.01987,0.01332,-0.0238,0.0140,1.0000
9.500,1.0902,0.02059,0.01409,-0.0227,0.0136,1.0000
9.750,1.1065,0.02132,0.01488,-0.0214,0.0134,1.0000
10.000,1.1207,0.02210,0.01571,-0.0197,0.0131,1.0000
10.250,1.1334,0.02298,0.01665,-0.0179,0.0129,1.0000
10.500,1.1447,0.02402,0.01775,-0.0161,0.0126,1.0000
10.750,1.1539,0.02532,0.01914,-0.0142,0.0123,1.0000
11.000,1.1666,0.02632,0.02023,-0.0128,0.0122,1.0000
11.250,1.1792,0.02734,0.02136,-0.0115,0.0119,1.0000
11.500,1.1902,0.02855,0.02269,-0.0102,0.0117,1.0000
11.750,1.2003,0.02989,0.02415,-0.0089,0.0116,1.0000
12.000,1.2098,0.03129,0.02567,-0.0076,0.0114,1.0000
12.250,1.2180,0.03285,0.02736,-0.0065,0.0112,1.0000
12.500,1.2256,0.03447,0.02910,-0.0054,0.0110,1.0000
12.750,1.2322,0.03621,0.03098,-0.0045,0.0108,1.0000
13.000,1.2374,0.03814,0.03304,-0.0036,0.0107,1.0000
13.250,1.2416,0.04018,0.03521,-0.0029,0.0105,1.0000
13.500,1.2449,0.04235,0.03751,-0.0024,0.0104,1.0000
13.750,1.2474,0.04465,0.03993,-0.0020,0.0103,1.0000
14.000,1.2503,0.04691,0.04229,-0.0020,0.0101,1.0000
14.250,1.2510,0.04955,0.04505,-0.0021,0.0100,1.0000
14.500,1.2512,0.05232,0.04792,-0.0024,0.0098,1.0000
14.750,1.2483,0.05561,0.05133,-0.0030,0.0097,1.0000
15.000,1.2424,0.05945,0.05532,-0.0039,0.0096,1.0000
15.250,1.2353,0.06362,0.05963,-0.0052,0.0095,1.0000
15.500,1.2241,0.06868,0.06485,-0.0071,0.0095,1.0000
15.750,1.2102,0.07446,0.07081,-0.0096,0.0094,1.0000
16.000,1.1925,0.08128,0.07782,-0.0129,0.0093,1.0000
16.500,1.1563,0.09666,0.09357,-0.0217,0.0093,1.0000
16.750,1.1321,0.10658,0.10369,-0.0277,0.0093,1.0000
17.250,1.0776,0.13053,0.12805,-0.0429,0.0094,1.0000
