Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-n64212-il-200000-n5
Airfoil,n64212-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,55.9367
Max Cl/Cd alpha,4.5
Url,http://airfoiltools.com/polar/csv?polar=xf-n64212-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
4.500,0.6360,0.01137,0.00468,-0.0311,0.4384,0.8731
4.750,0.6510,0.01219,0.00498,-0.0290,0.3243,0.8859
5.000,0.6640,0.01335,0.00560,-0.0270,0.2096,0.9006
5.250,0.6793,0.01433,0.00620,-0.0253,0.1283,0.9174
5.500,0.6980,0.01510,0.00676,-0.0241,0.0830,0.9364
5.750,0.7228,0.01575,0.00733,-0.0240,0.0604,0.9583
6.000,0.7523,0.01639,0.00794,-0.0250,0.0489,1.0000
6.250,0.7747,0.01704,0.00860,-0.0246,0.0427,1.0000
6.500,0.7971,0.01767,0.00926,-0.0242,0.0384,1.0000
6.750,0.8173,0.01849,0.01007,-0.0234,0.0349,1.0000
7.000,0.8389,0.01914,0.01079,-0.0228,0.0322,1.0000
7.250,0.8595,0.01986,0.01156,-0.0221,0.0299,1.0000
7.500,0.8781,0.02076,0.01248,-0.0212,0.0282,1.0000
7.750,0.8950,0.02185,0.01360,-0.0200,0.0269,1.0000
8.000,0.9140,0.02276,0.01460,-0.0190,0.0259,1.0000
8.250,0.9328,0.02376,0.01567,-0.0180,0.0249,1.0000
8.500,0.9515,0.02482,0.01682,-0.0171,0.0240,1.0000
8.750,0.9705,0.02590,0.01797,-0.0162,0.0232,1.0000
9.000,0.9891,0.02695,0.01906,-0.0153,0.0224,1.0000
9.250,1.0068,0.02810,0.02024,-0.0145,0.0216,1.0000
9.500,1.0251,0.02964,0.02184,-0.0137,0.0208,1.0000
9.750,1.0434,0.03095,0.02335,-0.0128,0.0203,1.0000
10.000,1.0611,0.03251,0.02510,-0.0119,0.0198,1.0000
10.250,1.0771,0.03422,0.02703,-0.0108,0.0194,1.0000
10.500,1.0906,0.03608,0.02910,-0.0095,0.0190,1.0000
10.750,1.1010,0.03804,0.03129,-0.0080,0.0186,1.0000
11.000,1.1086,0.04013,0.03362,-0.0064,0.0183,1.0000
11.250,1.1130,0.04230,0.03602,-0.0047,0.0180,1.0000
11.500,1.1151,0.04447,0.03841,-0.0031,0.0177,1.0000
11.750,1.1150,0.04675,0.04090,-0.0016,0.0175,1.0000
12.000,1.1148,0.04885,0.04314,-0.0005,0.0171,1.0000
12.250,1.1118,0.05144,0.04591,0.0004,0.0169,1.0000
12.500,1.1101,0.05383,0.04841,0.0009,0.0166,1.0000
12.750,1.1049,0.05691,0.05163,0.0011,0.0164,1.0000
13.000,1.0953,0.06072,0.05563,0.0009,0.0163,1.0000
13.250,1.0819,0.06520,0.06031,0.0001,0.0162,1.0000
13.500,1.0650,0.07036,0.06568,-0.0015,0.0161,1.0000
13.750,1.0462,0.07619,0.07173,-0.0038,0.0161,1.0000
14.000,1.0254,0.08281,0.07857,-0.0071,0.0161,1.0000
