Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-fx74cl5140-il-1000000-n5
Airfoil,fx74cl5140-il
Reynolds number,1000000
Ncrit,5
Mach,0
Max Cl/Cd,149.735
Max Cl/Cd alpha,6.25
Url,http://airfoiltools.com/polar/csv?polar=xf-fx74cl5140-il-1000000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-2.000,0.8873,0.02026,0.01494,-0.2200,0.4461,0.0090
-1.750,0.9415,0.01734,0.01169,-0.2272,0.4453,0.0092
-1.500,0.9794,0.01634,0.01055,-0.2302,0.4445,0.0095
-1.000,1.0599,0.01429,0.00789,-0.2357,0.4425,0.0117
-0.750,1.0940,0.01362,0.00718,-0.2375,0.4415,0.0122
-0.500,1.1270,0.01320,0.00666,-0.2388,0.4405,0.0129
-0.250,1.1599,0.01284,0.00615,-0.2400,0.4394,0.0149
0.500,1.2543,0.01208,0.00518,-0.2426,0.4351,0.0134
0.750,1.2836,0.01207,0.00508,-0.2429,0.4335,0.0114
1.000,1.3164,0.01185,0.00486,-0.2443,0.4321,0.0109
1.250,1.3482,0.01173,0.00475,-0.2453,0.4314,0.0107
1.500,1.3795,0.01165,0.00467,-0.2463,0.4307,0.0105
1.750,1.4104,0.01161,0.00463,-0.2471,0.4299,0.0105
2.000,1.4406,0.01160,0.00462,-0.2478,0.4290,0.0105
2.250,1.4704,0.01161,0.00463,-0.2484,0.4281,0.0107
2.500,1.4995,0.01164,0.00466,-0.2489,0.4271,0.0112
2.750,1.5283,0.01169,0.00470,-0.2493,0.4260,0.0121
3.000,1.5564,0.01176,0.00477,-0.2496,0.4249,0.0139
3.250,1.5842,0.01184,0.00485,-0.2499,0.4237,0.0166
3.750,1.6570,0.01149,0.00553,-0.2548,0.4212,0.7165
4.000,1.6833,0.01162,0.00570,-0.2547,0.4198,0.7472
4.250,1.7095,0.01177,0.00584,-0.2547,0.4181,0.7495
4.500,1.7356,0.01193,0.00598,-0.2546,0.4165,0.7514
5.000,1.7890,0.01213,0.00623,-0.2548,0.4140,0.7556
5.250,1.8155,0.01225,0.00638,-0.2548,0.4125,0.7577
5.500,1.8416,0.01237,0.00653,-0.2549,0.4109,0.7600
5.750,1.8674,0.01250,0.00668,-0.2548,0.4092,0.7625
6.000,1.8929,0.01265,0.00684,-0.2547,0.4075,0.7651
6.250,1.9181,0.01281,0.00702,-0.2546,0.4059,0.7679
6.500,1.9428,0.01298,0.00721,-0.2544,0.4044,0.7708
6.750,1.9671,0.01317,0.00742,-0.2541,0.4027,0.7742
7.000,1.9922,0.01332,0.00763,-0.2540,0.4014,0.7781
7.250,2.0169,0.01348,0.00784,-0.2538,0.3999,0.7825
7.500,2.0414,0.01365,0.00806,-0.2536,0.3984,0.7873
7.750,2.0654,0.01382,0.00829,-0.2533,0.3967,0.7935
8.250,2.1104,0.01422,0.00879,-0.2521,0.3933,0.8103
8.500,2.1308,0.01446,0.00908,-0.2511,0.3904,0.8250
8.750,2.1517,0.01468,0.00939,-0.2503,0.3873,0.8607
9.250,2.1847,0.01503,0.00993,-0.2468,0.3819,1.0000
9.500,2.2035,0.01537,0.01029,-0.2456,0.3785,1.0000
9.750,2.2194,0.01581,0.01075,-0.2439,0.3745,1.0000
10.000,2.2394,0.01611,0.01111,-0.2430,0.3707,1.0000
10.250,2.2571,0.01651,0.01154,-0.2417,0.3653,1.0000
10.500,2.2705,0.01710,0.01214,-0.2398,0.3598,1.0000
10.750,2.2873,0.01756,0.01264,-0.2384,0.3523,1.0000
11.000,2.2958,0.01844,0.01348,-0.2358,0.3391,1.0000
11.250,2.2953,0.01985,0.01480,-0.2319,0.3211,1.0000
11.500,2.2928,0.02147,0.01637,-0.2279,0.3054,1.0000
11.750,2.2850,0.02353,0.01838,-0.2235,0.2871,1.0000
12.000,2.2709,0.02621,0.02100,-0.2188,0.2676,1.0000
12.250,2.2542,0.02938,0.02414,-0.2144,0.2518,1.0000
12.500,2.2361,0.03305,0.02781,-0.2105,0.2369,1.0000
12.750,2.2092,0.03804,0.03279,-0.2069,0.2208,1.0000
13.000,2.1832,0.04355,0.03835,-0.2042,0.2094,1.0000
13.250,2.1513,0.05032,0.04519,-0.2021,0.1986,1.0000
13.500,2.1197,0.05752,0.05248,-0.2006,0.1907,1.0000
13.750,2.0877,0.06508,0.06013,-0.1995,0.1817,1.0000
14.000,2.0506,0.07356,0.06869,-0.1985,0.1724,1.0000
14.250,2.0194,0.08143,0.07663,-0.1980,0.1643,1.0000
14.500,1.9864,0.08971,0.08494,-0.1977,0.1536,1.0000
