Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-fx74cl5140-il-200000-n5
Airfoil,fx74cl5140-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,73.7613
Max Cl/Cd alpha,6
Url,http://airfoiltools.com/polar/csv?polar=xf-fx74cl5140-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
4.000,1.5891,0.02161,0.01306,-0.2371,0.4590,1.0000
4.250,1.6152,0.02197,0.01342,-0.2372,0.4575,1.0000
4.500,1.6411,0.02234,0.01378,-0.2373,0.4560,1.0000
4.750,1.6670,0.02269,0.01415,-0.2374,0.4546,1.0000
5.000,1.6929,0.02304,0.01449,-0.2375,0.4532,1.0000
5.250,1.7189,0.02338,0.01482,-0.2376,0.4519,1.0000
5.500,1.7450,0.02371,0.01513,-0.2377,0.4507,1.0000
5.750,1.7714,0.02403,0.01545,-0.2379,0.4495,1.0000
6.000,1.7983,0.02438,0.01576,-0.2382,0.4482,1.0000
6.250,1.8201,0.02487,0.01634,-0.2376,0.4466,1.0000
6.500,1.8400,0.02541,0.01700,-0.2367,0.4448,1.0000
6.750,1.8604,0.02595,0.01766,-0.2360,0.4431,1.0000
7.000,1.8811,0.02647,0.01827,-0.2352,0.4414,1.0000
7.250,1.9020,0.02697,0.01885,-0.2346,0.4398,1.0000
7.500,1.9232,0.02741,0.01935,-0.2339,0.4380,1.0000
7.750,1.9452,0.02777,0.01977,-0.2334,0.4363,1.0000
8.000,1.9683,0.02807,0.02010,-0.2330,0.4346,1.0000
8.250,1.9925,0.02836,0.02041,-0.2329,0.4331,1.0000
8.500,2.0160,0.02876,0.02084,-0.2327,0.4317,1.0000
8.750,2.0225,0.02969,0.02199,-0.2297,0.4293,1.0000
9.000,2.0300,0.03055,0.02305,-0.2269,0.4270,1.0000
9.250,2.0377,0.03137,0.02401,-0.2241,0.4250,1.0000
9.500,2.0474,0.03214,0.02490,-0.2217,0.4231,1.0000
9.750,2.0595,0.03285,0.02570,-0.2198,0.4214,1.0000
10.000,2.0741,0.03346,0.02641,-0.2183,0.4198,1.0000
10.250,2.0914,0.03399,0.02702,-0.2172,0.4184,1.0000
10.500,2.1115,0.03445,0.02754,-0.2166,0.4172,1.0000
10.750,2.0999,0.03639,0.02971,-0.2117,0.4146,1.0000
11.000,2.0777,0.03915,0.03272,-0.2062,0.4113,1.0000
11.250,2.0691,0.04137,0.03511,-0.2027,0.4083,1.0000
11.500,2.0735,0.04285,0.03670,-0.2008,0.4061,1.0000
11.750,2.0865,0.04377,0.03771,-0.1998,0.4043,1.0000
12.000,2.1109,0.04376,0.03775,-0.1997,0.4026,1.0000
12.250,1.9613,0.06062,0.05505,-0.1903,0.3923,1.0000
12.500,1.9773,0.06151,0.05602,-0.1899,0.3906,1.0000
12.750,2.0120,0.06010,0.05466,-0.1900,0.3894,1.0000
13.000,1.8705,0.08175,0.07652,-0.1879,0.3732,1.0000
13.250,1.9161,0.07837,0.07320,-0.1876,0.3739,1.0000
