Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-e193-il-50000-n5
Airfoil,e193-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,35.9072
Max Cl/Cd alpha,8.25
Url,http://airfoiltools.com/polar/csv?polar=xf-e193-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
11.500,1.0750,0.06143,0.05148,-0.0268,0.0601,1.0000
11.750,1.0762,0.06444,0.05457,-0.0262,0.0535,1.0000
12.000,1.0785,0.06735,0.05754,-0.0258,0.0490,1.0000
12.250,1.0839,0.07003,0.06032,-0.0250,0.0455,1.0000
12.500,1.0940,0.07245,0.06301,-0.0239,0.0425,1.0000
12.750,1.1033,0.07501,0.06577,-0.0230,0.0403,1.0000
13.000,1.1120,0.07769,0.06857,-0.0223,0.0386,1.0000
13.250,1.1205,0.08067,0.07168,-0.0217,0.0372,1.0000
13.500,1.1190,0.08495,0.07634,-0.0221,0.0363,1.0000
13.750,1.1132,0.08978,0.08150,-0.0231,0.0356,1.0000
14.000,1.1030,0.09528,0.08731,-0.0249,0.0351,1.0000
14.250,1.0912,0.10122,0.09356,-0.0272,0.0349,1.0000
14.500,1.0759,0.10801,0.10056,-0.0304,0.0348,1.0000
14.750,1.0590,0.11558,0.10835,-0.0344,0.0350,1.0000
15.000,1.0413,0.12391,0.11687,-0.0391,0.0353,1.0000
