Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-e193-il-500000-n5
Airfoil,e193-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,107.156
Max Cl/Cd alpha,5
Url,http://airfoiltools.com/polar/csv?polar=xf-e193-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-1.500,0.2068,0.00872,0.00164,-0.0762,0.6266,0.2016
-1.250,0.2336,0.00851,0.00158,-0.0762,0.6211,0.2583
-1.000,0.2602,0.00829,0.00154,-0.0760,0.6160,0.3277
-0.750,0.2867,0.00804,0.00152,-0.0759,0.6107,0.4087
-0.500,0.3130,0.00782,0.00151,-0.0757,0.6056,0.4887
-0.250,0.3393,0.00763,0.00151,-0.0754,0.6006,0.5602
0.000,0.3650,0.00741,0.00152,-0.0750,0.5954,0.6442
0.250,0.3890,0.00715,0.00156,-0.0741,0.5906,0.7437
0.500,0.4115,0.00688,0.00161,-0.0727,0.5859,0.8530
0.750,0.4509,0.00680,0.00166,-0.0748,0.5804,0.9501
1.000,0.4912,0.00685,0.00166,-0.0775,0.5753,0.9833
1.250,0.5321,0.00689,0.00166,-0.0804,0.5699,0.9981
1.500,0.5602,0.00696,0.00170,-0.0805,0.5646,1.0000
1.750,0.5857,0.00705,0.00173,-0.0800,0.5597,1.0000
2.000,0.6116,0.00711,0.00179,-0.0796,0.5541,1.0000
2.250,0.6373,0.00719,0.00185,-0.0792,0.5479,1.0000
2.500,0.6631,0.00728,0.00191,-0.0787,0.5416,1.0000
2.750,0.6890,0.00737,0.00197,-0.0783,0.5340,1.0000
3.000,0.7149,0.00747,0.00206,-0.0779,0.5262,1.0000
3.250,0.7406,0.00757,0.00214,-0.0775,0.5174,1.0000
3.500,0.7667,0.00767,0.00223,-0.0772,0.5087,1.0000
3.750,0.7923,0.00780,0.00233,-0.0768,0.4991,1.0000
4.000,0.8180,0.00793,0.00245,-0.0764,0.4880,1.0000
4.250,0.8438,0.00805,0.00257,-0.0760,0.4766,1.0000
4.500,0.8694,0.00820,0.00271,-0.0756,0.4644,1.0000
4.750,0.8947,0.00837,0.00287,-0.0752,0.4499,1.0000
5.000,0.9194,0.00858,0.00303,-0.0746,0.4314,1.0000
5.250,0.9427,0.00889,0.00323,-0.0739,0.4016,1.0000
5.500,0.9630,0.00945,0.00353,-0.0727,0.3467,1.0000
5.750,0.9796,0.01035,0.00404,-0.0711,0.2714,1.0000
6.000,0.9981,0.01111,0.00454,-0.0698,0.2178,1.0000
6.250,1.0179,0.01176,0.00500,-0.0686,0.1782,1.0000
6.500,1.0360,0.01252,0.00553,-0.0673,0.1348,1.0000
7.000,1.0721,0.01399,0.00664,-0.0645,0.0682,1.0000
7.250,1.0905,0.01466,0.00719,-0.0632,0.0463,1.0000
7.500,1.1066,0.01546,0.00786,-0.0615,0.0230,1.0000
7.750,1.1232,0.01620,0.00854,-0.0599,0.0120,1.0000
8.000,1.1417,0.01676,0.00914,-0.0585,0.0102,1.0000
8.250,1.1598,0.01733,0.00975,-0.0571,0.0092,1.0000
8.500,1.1775,0.01788,0.01037,-0.0556,0.0085,1.0000
8.750,1.1939,0.01845,0.01100,-0.0540,0.0080,1.0000
9.000,1.2074,0.01907,0.01169,-0.0518,0.0077,1.0000
9.250,1.2193,0.01977,0.01245,-0.0495,0.0074,1.0000
9.500,1.2300,0.02055,0.01332,-0.0471,0.0071,1.0000
9.750,1.2395,0.02145,0.01429,-0.0447,0.0068,1.0000
10.000,1.2460,0.02257,0.01550,-0.0422,0.0066,1.0000
10.250,1.2529,0.02372,0.01673,-0.0399,0.0065,1.0000
10.500,1.2612,0.02485,0.01795,-0.0380,0.0064,1.0000
10.750,1.2687,0.02609,0.01928,-0.0362,0.0063,1.0000
11.000,1.2748,0.02752,0.02080,-0.0345,0.0062,1.0000
11.250,1.2812,0.02901,0.02240,-0.0330,0.0061,1.0000
11.500,1.2872,0.03062,0.02410,-0.0316,0.0060,1.0000
11.750,1.2909,0.03250,0.02607,-0.0303,0.0059,1.0000
12.000,1.2949,0.03443,0.02810,-0.0292,0.0058,1.0000
12.250,1.2983,0.03651,0.03028,-0.0283,0.0058,1.0000
12.500,1.3015,0.03866,0.03254,-0.0274,0.0057,1.0000
12.750,1.3045,0.04090,0.03488,-0.0268,0.0056,1.0000
13.000,1.3067,0.04328,0.03736,-0.0262,0.0055,1.0000
13.250,1.3090,0.04572,0.03990,-0.0257,0.0053,1.0000
13.500,1.3107,0.04828,0.04258,-0.0254,0.0053,1.0000
13.750,1.3119,0.05094,0.04535,-0.0252,0.0051,1.0000
14.000,1.3126,0.05377,0.04828,-0.0252,0.0050,1.0000
14.250,1.3131,0.05669,0.05131,-0.0252,0.0050,1.0000
14.500,1.3135,0.05969,0.05441,-0.0256,0.0048,1.0000
14.750,1.3119,0.06307,0.05791,-0.0259,0.0048,1.0000
15.000,1.3108,0.06648,0.06142,-0.0266,0.0048,1.0000
15.250,1.3074,0.07030,0.06537,-0.0273,0.0047,1.0000
15.500,1.3046,0.07416,0.06935,-0.0283,0.0047,1.0000
15.750,1.3003,0.07839,0.07371,-0.0294,0.0046,1.0000
16.000,1.2948,0.08291,0.07836,-0.0308,0.0046,1.0000
16.250,1.2889,0.08763,0.08321,-0.0324,0.0046,1.0000
16.500,1.2808,0.09285,0.08857,-0.0344,0.0045,1.0000
16.750,1.2735,0.09813,0.09399,-0.0366,0.0045,1.0000
17.000,1.2666,0.10351,0.09951,-0.0390,0.0045,1.0000
17.250,1.2571,0.10949,0.10564,-0.0418,0.0045,1.0000
17.500,1.2455,0.11604,0.11235,-0.0451,0.0044,1.0000
17.750,1.2372,0.12224,0.11871,-0.0484,0.0045,1.0000
18.000,1.2257,0.12919,0.12581,-0.0522,0.0044,1.0000
18.250,1.2154,0.13612,0.13287,-0.0562,0.0044,1.0000
18.500,1.2037,0.14360,0.14050,-0.0607,0.0044,1.0000
18.750,1.1923,0.15124,0.14828,-0.0653,0.0044,1.0000
19.000,1.1812,0.15910,0.15628,-0.0702,0.0044,1.0000
