Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-e193-il-200000-n5
Airfoil,e193-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,80.3344
Max Cl/Cd alpha,6.25
Url,http://airfoiltools.com/polar/csv?polar=xf-e193-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
15.250,1.2278,0.08418,0.07853,-0.0265,0.0092,1.0000
15.500,1.2215,0.08893,0.08348,-0.0280,0.0092,1.0000
15.750,1.2128,0.09423,0.08899,-0.0300,0.0091,1.0000
16.000,1.2023,0.10002,0.09499,-0.0325,0.0091,1.0000
16.250,1.1913,0.10614,0.10132,-0.0354,0.0091,1.0000
16.500,1.1784,0.11291,0.10830,-0.0389,0.0091,1.0000
16.750,1.1655,0.11996,0.11554,-0.0428,0.0091,1.0000
17.000,1.1528,0.12723,0.12299,-0.0470,0.0092,1.0000
17.250,1.1386,0.13525,0.13118,-0.0518,0.0092,1.0000
17.500,1.1230,0.14403,0.14014,-0.0574,0.0092,1.0000
17.750,1.1083,0.15304,0.14930,-0.0631,0.0093,1.0000
18.000,1.0925,0.16285,0.15925,-0.0694,0.0093,1.0000
