Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-e205-il-100000-n5
Airfoil,e205-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,54.9035
Max Cl/Cd alpha,7.5
Url,http://airfoiltools.com/polar/csv?polar=xf-e205-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
13.000,1.1088,0.06260,0.05467,-0.0062,0.0197,1.0000
13.250,1.1096,0.06559,0.05785,-0.0062,0.0190,1.0000
13.500,1.1099,0.06871,0.06115,-0.0064,0.0182,1.0000
13.750,1.1094,0.07203,0.06463,-0.0068,0.0175,1.0000
14.000,1.1085,0.07549,0.06824,-0.0074,0.0170,1.0000
14.250,1.1054,0.07937,0.07227,-0.0085,0.0162,1.0000
14.500,1.1018,0.08344,0.07646,-0.0098,0.0157,1.0000
14.750,1.0981,0.08763,0.08079,-0.0112,0.0154,1.0000
15.000,1.0939,0.09203,0.08536,-0.0127,0.0151,1.0000
15.250,1.0890,0.09665,0.09014,-0.0144,0.0149,1.0000
15.500,1.0825,0.10167,0.09529,-0.0163,0.0147,1.0000
15.750,1.0755,0.10702,0.10080,-0.0186,0.0145,1.0000
16.000,1.0666,0.11295,0.10690,-0.0214,0.0145,1.0000
16.250,1.0566,0.11936,0.11350,-0.0248,0.0145,1.0000
16.500,1.0439,0.12667,0.12100,-0.0288,0.0145,1.0000
16.750,1.0316,0.13417,0.12867,-0.0332,0.0145,1.0000
17.000,1.0165,0.14285,0.13755,-0.0383,0.0146,1.0000
17.250,0.9858,0.15752,0.15246,-0.0473,0.0151,1.0000
