Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-e205-il-1000000-n5
Airfoil,e205-il
Reynolds number,1000000
Ncrit,5
Mach,0
Max Cl/Cd,116.526
Max Cl/Cd alpha,5
Url,http://airfoiltools.com/polar/csv?polar=xf-e205-il-1000000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-3.500,-0.1118,0.00931,0.00252,-0.0486,0.5834,0.0122
-3.250,-0.0846,0.00915,0.00230,-0.0484,0.5770,0.0125
-3.000,-0.0573,0.00901,0.00210,-0.0483,0.5702,0.0129
-2.750,-0.0299,0.00888,0.00193,-0.0481,0.5643,0.0133
-2.500,-0.0024,0.00877,0.00178,-0.0480,0.5580,0.0135
-2.250,0.0250,0.00866,0.00162,-0.0478,0.5521,0.0145
-2.000,0.0526,0.00854,0.00148,-0.0477,0.5464,0.0167
-1.750,0.0799,0.00843,0.00136,-0.0475,0.5408,0.0232
-1.500,0.1068,0.00820,0.00126,-0.0473,0.5356,0.0581
-1.250,0.1339,0.00804,0.00118,-0.0472,0.5298,0.0878
-1.000,0.1609,0.00790,0.00112,-0.0470,0.5247,0.1213
-0.750,0.1881,0.00773,0.00107,-0.0469,0.5196,0.1636
-0.500,0.2147,0.00753,0.00103,-0.0468,0.5140,0.2232
-0.250,0.2407,0.00724,0.00101,-0.0465,0.5091,0.3165
0.000,0.2667,0.00694,0.00100,-0.0463,0.5041,0.4148
0.250,0.2925,0.00670,0.00100,-0.0459,0.4984,0.5046
0.500,0.3184,0.00649,0.00101,-0.0456,0.4938,0.5856
0.750,0.3438,0.00627,0.00103,-0.0451,0.4887,0.6689
1.000,0.3674,0.00601,0.00106,-0.0442,0.4833,0.7695
1.250,0.3900,0.00573,0.00111,-0.0428,0.4786,0.8740
1.500,0.4271,0.00572,0.00123,-0.0445,0.4725,0.9494
1.750,0.4603,0.00581,0.00129,-0.0456,0.4668,0.9688
2.000,0.4952,0.00588,0.00134,-0.0471,0.4605,0.9778
2.250,0.5283,0.00598,0.00139,-0.0483,0.4534,0.9841
2.500,0.5663,0.00605,0.00144,-0.0505,0.4451,0.9877
2.750,0.6014,0.00615,0.00150,-0.0522,0.4362,0.9916
3.000,0.6365,0.00626,0.00156,-0.0538,0.4263,0.9948
3.250,0.6745,0.00634,0.00160,-0.0561,0.4162,0.9975
3.500,0.7123,0.00644,0.00167,-0.0584,0.4052,1.0000
3.750,0.7371,0.00656,0.00176,-0.0578,0.3950,1.0000
4.000,0.7618,0.00669,0.00185,-0.0572,0.3839,1.0000
4.250,0.7865,0.00682,0.00195,-0.0566,0.3715,1.0000
4.500,0.8109,0.00698,0.00208,-0.0559,0.3578,1.0000
4.750,0.8349,0.00718,0.00221,-0.0552,0.3417,1.0000
5.000,0.8588,0.00737,0.00236,-0.0545,0.3257,1.0000
5.250,0.8818,0.00765,0.00254,-0.0537,0.3010,1.0000
5.500,0.9019,0.00819,0.00285,-0.0524,0.2529,1.0000
5.750,0.9195,0.00892,0.00327,-0.0508,0.1932,1.0000
6.000,0.9383,0.00953,0.00366,-0.0493,0.1503,1.0000
6.250,0.9586,0.01002,0.00401,-0.0481,0.1221,1.0000
6.500,0.9797,0.01042,0.00432,-0.0470,0.1018,1.0000
7.000,1.0209,0.01129,0.00503,-0.0446,0.0655,1.0000
7.250,1.0399,0.01185,0.00546,-0.0432,0.0444,1.0000
7.500,1.0587,0.01242,0.00593,-0.0418,0.0277,1.0000
7.750,1.0782,0.01294,0.00638,-0.0405,0.0160,1.0000
8.000,1.0964,0.01356,0.00694,-0.0390,0.0067,1.0000
8.250,1.1175,0.01393,0.00736,-0.0380,0.0059,1.0000
8.500,1.1380,0.01436,0.00781,-0.0369,0.0052,1.0000
8.750,1.1582,0.01479,0.00828,-0.0357,0.0048,1.0000
9.000,1.1775,0.01527,0.00882,-0.0345,0.0044,1.0000
9.250,1.1967,0.01574,0.00933,-0.0332,0.0042,1.0000
9.500,1.2157,0.01619,0.00982,-0.0320,0.0041,1.0000
9.750,1.2337,0.01669,0.01038,-0.0306,0.0039,1.0000
10.000,1.2508,0.01720,0.01094,-0.0291,0.0037,1.0000
10.250,1.2657,0.01781,0.01160,-0.0273,0.0035,1.0000
10.500,1.2786,0.01835,0.01219,-0.0250,0.0034,1.0000
10.750,1.2882,0.01900,0.01290,-0.0223,0.0032,1.0000
11.000,1.2978,0.01969,0.01365,-0.0198,0.0032,1.0000
11.250,1.3062,0.02051,0.01454,-0.0174,0.0031,1.0000
11.500,1.3137,0.02143,0.01552,-0.0151,0.0030,1.0000
11.750,1.3204,0.02248,0.01666,-0.0129,0.0029,1.0000
12.000,1.3257,0.02372,0.01798,-0.0110,0.0028,1.0000
12.250,1.3300,0.02515,0.01949,-0.0092,0.0028,1.0000
12.500,1.3339,0.02673,0.02116,-0.0078,0.0027,1.0000
12.750,1.3337,0.02882,0.02335,-0.0064,0.0026,1.0000
13.000,1.3334,0.03106,0.02570,-0.0055,0.0026,1.0000
13.250,1.3309,0.03368,0.02844,-0.0047,0.0025,1.0000
13.500,1.3296,0.03630,0.03117,-0.0043,0.0025,1.0000
13.750,1.3331,0.03851,0.03346,-0.0041,0.0025,1.0000
14.000,1.3342,0.04104,0.03608,-0.0040,0.0025,1.0000
14.250,1.3347,0.04370,0.03883,-0.0041,0.0025,1.0000
14.500,1.3329,0.04669,0.04192,-0.0042,0.0025,1.0000
14.750,1.3317,0.04966,0.04498,-0.0045,0.0024,1.0000
15.000,1.3287,0.05292,0.04834,-0.0050,0.0024,1.0000
15.250,1.3268,0.05617,0.05169,-0.0056,0.0024,1.0000
15.500,1.3261,0.05935,0.05497,-0.0063,0.0023,1.0000
15.750,1.3170,0.06379,0.05952,-0.0074,0.0024,1.0000
16.000,1.3126,0.06772,0.06356,-0.0085,0.0023,1.0000
16.250,1.3099,0.07152,0.06744,-0.0098,0.0023,1.0000
16.500,1.2997,0.07655,0.07260,-0.0115,0.0023,1.0000
16.750,1.2920,0.08138,0.07754,-0.0133,0.0023,1.0000
17.000,1.2863,0.08600,0.08226,-0.0151,0.0022,1.0000
17.250,1.2740,0.09181,0.08819,-0.0175,0.0023,1.0000
17.500,1.2699,0.09647,0.09295,-0.0196,0.0022,1.0000
17.750,1.2599,0.10220,0.09879,-0.0222,0.0022,1.0000
18.000,1.2505,0.10800,0.10470,-0.0249,0.0022,1.0000
18.250,1.2399,0.11416,0.11097,-0.0279,0.0022,1.0000
18.500,1.2276,0.12078,0.11770,-0.0313,0.0022,1.0000
18.750,1.2161,0.12739,0.12442,-0.0347,0.0022,1.0000
