Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-e205-il-200000-n5
Airfoil,e205-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,74.0237
Max Cl/Cd alpha,6.75
Url,http://airfoiltools.com/polar/csv?polar=xf-e205-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-1.000,0.1434,0.00968,0.00295,-0.0448,0.6285,0.7320
-0.750,0.1902,0.00946,0.00302,-0.0478,0.6206,0.8827
-0.500,0.2441,0.00955,0.00298,-0.0529,0.6127,0.9475
-0.250,0.2846,0.00964,0.00296,-0.0554,0.6050,0.9748
0.000,0.3287,0.00970,0.00287,-0.0589,0.5978,0.9911
0.250,0.3691,0.00973,0.00280,-0.0617,0.5904,1.0000
0.500,0.3934,0.00982,0.00278,-0.0610,0.5840,1.0000
0.750,0.4180,0.00989,0.00279,-0.0604,0.5775,1.0000
1.000,0.4426,0.00998,0.00281,-0.0597,0.5712,1.0000
1.250,0.4673,0.01008,0.00284,-0.0591,0.5653,1.0000
1.500,0.4920,0.01017,0.00289,-0.0585,0.5587,1.0000
1.750,0.5167,0.01030,0.00294,-0.0578,0.5533,1.0000
2.000,0.5417,0.01039,0.00303,-0.0573,0.5466,1.0000
2.250,0.5665,0.01052,0.00311,-0.0567,0.5408,1.0000
2.500,0.5914,0.01064,0.00323,-0.0561,0.5348,1.0000
2.750,0.6163,0.01076,0.00334,-0.0555,0.5285,1.0000
3.000,0.6412,0.01090,0.00345,-0.0549,0.5227,1.0000
3.250,0.6661,0.01102,0.00359,-0.0543,0.5158,1.0000
3.500,0.6909,0.01118,0.00373,-0.0537,0.5099,1.0000
3.750,0.7157,0.01130,0.00390,-0.0531,0.5022,1.0000
4.000,0.7402,0.01145,0.00404,-0.0524,0.4951,1.0000
4.250,0.7648,0.01159,0.00421,-0.0518,0.4862,1.0000
4.500,0.7892,0.01173,0.00440,-0.0511,0.4776,1.0000
4.750,0.8134,0.01189,0.00456,-0.0504,0.4687,1.0000
5.000,0.8377,0.01204,0.00476,-0.0497,0.4584,1.0000
5.250,0.8618,0.01220,0.00496,-0.0490,0.4482,1.0000
5.500,0.8856,0.01238,0.00516,-0.0482,0.4375,1.0000
5.750,0.9092,0.01257,0.00539,-0.0474,0.4253,1.0000
6.000,0.9327,0.01277,0.00563,-0.0466,0.4118,1.0000
6.250,0.9558,0.01299,0.00588,-0.0458,0.3966,1.0000
6.500,0.9787,0.01323,0.00616,-0.0449,0.3794,1.0000
6.750,1.0008,0.01352,0.00646,-0.0439,0.3586,1.0000
7.000,1.0218,0.01388,0.00682,-0.0428,0.3325,1.0000
7.250,1.0412,0.01436,0.00721,-0.0415,0.3000,1.0000
7.500,1.0582,0.01503,0.00772,-0.0399,0.2587,1.0000
7.750,1.0719,0.01596,0.00840,-0.0380,0.2098,1.0000
8.000,1.0845,0.01701,0.00920,-0.0360,0.1656,1.0000
8.250,1.0978,0.01798,0.01003,-0.0341,0.1326,1.0000
8.500,1.1099,0.01901,0.01089,-0.0321,0.1014,1.0000
8.750,1.1225,0.01996,0.01174,-0.0302,0.0795,1.0000
9.000,1.1341,0.02092,0.01262,-0.0281,0.0608,1.0000
9.250,1.1448,0.02190,0.01355,-0.0259,0.0466,1.0000
9.500,1.1535,0.02287,0.01451,-0.0235,0.0353,1.0000
9.750,1.1580,0.02397,0.01561,-0.0204,0.0255,1.0000
10.000,1.1615,0.02522,0.01686,-0.0176,0.0194,1.0000
10.250,1.1647,0.02658,0.01827,-0.0150,0.0154,1.0000
10.500,1.1688,0.02800,0.01979,-0.0129,0.0141,1.0000
10.750,1.1740,0.02944,0.02134,-0.0112,0.0124,1.0000
11.000,1.1776,0.03111,0.02312,-0.0097,0.0116,1.0000
11.250,1.1799,0.03303,0.02514,-0.0084,0.0110,1.0000
11.500,1.1790,0.03536,0.02760,-0.0074,0.0104,1.0000
11.750,1.1807,0.03758,0.02994,-0.0066,0.0102,1.0000
12.000,1.1814,0.04001,0.03251,-0.0061,0.0099,1.0000
12.250,1.1820,0.04254,0.03518,-0.0057,0.0097,1.0000
12.500,1.1819,0.04522,0.03799,-0.0055,0.0095,1.0000
12.750,1.1808,0.04810,0.04101,-0.0055,0.0093,1.0000
13.000,1.1797,0.05103,0.04407,-0.0055,0.0092,1.0000
13.250,1.1779,0.05412,0.04728,-0.0057,0.0090,1.0000
13.500,1.1760,0.05728,0.05058,-0.0059,0.0088,1.0000
13.750,1.1736,0.06057,0.05402,-0.0063,0.0087,1.0000
14.000,1.1720,0.06386,0.05744,-0.0067,0.0086,1.0000
14.250,1.1694,0.06737,0.06108,-0.0074,0.0085,1.0000
14.500,1.1669,0.07099,0.06483,-0.0081,0.0083,1.0000
14.750,1.1645,0.07471,0.06869,-0.0089,0.0083,1.0000
15.000,1.1616,0.07858,0.07270,-0.0100,0.0082,1.0000
15.250,1.1583,0.08263,0.07689,-0.0112,0.0081,1.0000
15.500,1.1534,0.08710,0.08149,-0.0128,0.0079,1.0000
15.750,1.1485,0.09167,0.08622,-0.0144,0.0079,1.0000
16.000,1.1429,0.09651,0.09120,-0.0164,0.0078,1.0000
16.250,1.1366,0.10160,0.09642,-0.0187,0.0077,1.0000
16.500,1.1290,0.10709,0.10207,-0.0212,0.0076,1.0000
16.750,1.1211,0.11277,0.10791,-0.0240,0.0076,1.0000
17.000,1.1122,0.11879,0.11404,-0.0271,0.0074,1.0000
17.250,1.1027,0.12528,0.12073,-0.0306,0.0075,1.0000
17.500,1.0932,0.13184,0.12741,-0.0343,0.0073,1.0000
17.750,1.0826,0.13894,0.13466,-0.0384,0.0073,1.0000
18.000,1.0707,0.14658,0.14245,-0.0429,0.0073,1.0000
18.250,1.0574,0.15505,0.15109,-0.0480,0.0073,1.0000
18.500,1.0271,0.16953,0.16587,-0.0565,0.0078,1.0000
