Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-e205-il-500000-n5
Airfoil,e205-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,98.8644
Max Cl/Cd alpha,5.5
Url,http://airfoiltools.com/polar/csv?polar=xf-e205-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
11.500,1.2484,0.02696,0.02041,-0.0100,0.0047,1.0000
11.750,1.2517,0.02867,0.02221,-0.0086,0.0047,1.0000
12.000,1.2491,0.03103,0.02470,-0.0073,0.0044,1.0000
12.250,1.2474,0.03350,0.02727,-0.0064,0.0043,1.0000
12.500,1.2520,0.03547,0.02935,-0.0059,0.0043,1.0000
12.750,1.2538,0.03781,0.03181,-0.0055,0.0042,1.0000
13.000,1.2558,0.04022,0.03431,-0.0052,0.0042,1.0000
13.250,1.2556,0.04291,0.03712,-0.0051,0.0041,1.0000
13.500,1.2548,0.04575,0.04006,-0.0051,0.0041,1.0000
13.750,1.2540,0.04864,0.04306,-0.0052,0.0040,1.0000
14.000,1.2526,0.05166,0.04619,-0.0055,0.0040,1.0000
14.250,1.2501,0.05491,0.04955,-0.0059,0.0040,1.0000
14.500,1.2464,0.05838,0.05313,-0.0065,0.0039,1.0000
14.750,1.2434,0.06190,0.05677,-0.0072,0.0039,1.0000
15.000,1.2398,0.06562,0.06060,-0.0081,0.0039,1.0000
15.250,1.2363,0.06943,0.06452,-0.0091,0.0038,1.0000
15.500,1.2321,0.07348,0.06870,-0.0104,0.0037,1.0000
15.750,1.2261,0.07791,0.07324,-0.0118,0.0037,1.0000
16.000,1.2212,0.08230,0.07775,-0.0133,0.0037,1.0000
16.250,1.2160,0.08685,0.08243,-0.0151,0.0036,1.0000
16.500,1.2084,0.09194,0.08765,-0.0171,0.0036,1.0000
16.750,1.2020,0.09696,0.09279,-0.0192,0.0036,1.0000
17.000,1.1941,0.10239,0.09837,-0.0217,0.0035,1.0000
17.250,1.1863,0.10790,0.10400,-0.0242,0.0036,1.0000
17.500,1.1784,0.11364,0.10987,-0.0270,0.0035,1.0000
17.750,1.1698,0.11958,0.11593,-0.0300,0.0035,1.0000
18.000,1.1603,0.12593,0.12241,-0.0333,0.0035,1.0000
18.250,1.1511,0.13230,0.12891,-0.0368,0.0034,1.0000
18.500,1.1414,0.13896,0.13570,-0.0404,0.0035,1.0000
18.750,1.1313,0.14585,0.14272,-0.0443,0.0035,1.0000
19.000,1.1206,0.15311,0.15010,-0.0485,0.0035,1.0000
19.250,1.1108,0.16034,0.15746,-0.0528,0.0035,1.0000
