Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-e205-il-50000-n5
Airfoil,e205-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,34.5317
Max Cl/Cd alpha,8.5
Url,http://airfoiltools.com/polar/csv?polar=xf-e205-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-1.000,0.2408,0.01831,0.00832,-0.0696,0.7867,1.0000
-0.750,0.2639,0.01849,0.00825,-0.0688,0.7746,1.0000
-0.500,0.2872,0.01868,0.00823,-0.0680,0.7633,1.0000
-0.250,0.3112,0.01887,0.00821,-0.0672,0.7531,1.0000
0.000,0.3343,0.01910,0.00828,-0.0663,0.7425,1.0000
0.250,0.3568,0.01938,0.00840,-0.0654,0.7320,1.0000
0.500,0.3805,0.01963,0.00850,-0.0646,0.7228,1.0000
0.750,0.4047,0.01990,0.00865,-0.0639,0.7136,1.0000
1.000,0.4277,0.02023,0.00890,-0.0632,0.7039,1.0000
1.250,0.4525,0.02049,0.00904,-0.0626,0.6959,1.0000
1.500,0.4754,0.02086,0.00935,-0.0618,0.6866,1.0000
1.750,0.4989,0.02121,0.00966,-0.0611,0.6781,1.0000
2.000,0.5234,0.02153,0.00992,-0.0604,0.6702,1.0000
2.250,0.5457,0.02197,0.01036,-0.0597,0.6613,1.0000
2.500,0.5712,0.02225,0.01059,-0.0590,0.6544,1.0000
2.750,0.5925,0.02277,0.01116,-0.0582,0.6451,1.0000
3.000,0.6171,0.02312,0.01150,-0.0575,0.6380,1.0000
3.250,0.6391,0.02362,0.01204,-0.0567,0.6292,1.0000
3.500,0.6623,0.02407,0.01253,-0.0560,0.6214,1.0000
3.750,0.6856,0.02451,0.01304,-0.0552,0.6135,1.0000
4.000,0.7072,0.02506,0.01368,-0.0544,0.6049,1.0000
4.250,0.7321,0.02542,0.01407,-0.0537,0.5977,1.0000
4.500,0.7521,0.02607,0.01484,-0.0527,0.5882,1.0000
4.750,0.7771,0.02641,0.01524,-0.0519,0.5808,1.0000
5.000,0.7977,0.02700,0.01601,-0.0509,0.5710,1.0000
5.250,0.8186,0.02756,0.01670,-0.0499,0.5614,1.0000
5.500,0.8453,0.02772,0.01693,-0.0491,0.5534,1.0000
5.750,0.8639,0.02836,0.01774,-0.0479,0.5420,1.0000
6.000,0.8840,0.02887,0.01846,-0.0466,0.5307,1.0000
6.250,0.9059,0.02922,0.01896,-0.0454,0.5195,1.0000
6.500,0.9292,0.02940,0.01928,-0.0442,0.5081,1.0000
6.750,0.9526,0.02951,0.01953,-0.0430,0.4957,1.0000
7.000,0.9739,0.02968,0.01987,-0.0415,0.4819,1.0000
7.250,0.9925,0.02997,0.02040,-0.0398,0.4665,1.0000
7.500,1.0097,0.03027,0.02091,-0.0379,0.4495,1.0000
7.750,1.0274,0.03044,0.02128,-0.0360,0.4314,1.0000
8.000,1.0470,0.03036,0.02134,-0.0341,0.4120,1.0000
8.250,1.0596,0.03078,0.02196,-0.0317,0.3893,1.0000
8.500,1.0729,0.03107,0.02237,-0.0293,0.3644,1.0000
8.750,1.0836,0.03154,0.02298,-0.0268,0.3365,1.0000
9.000,1.0913,0.03225,0.02370,-0.0240,0.3058,1.0000
9.250,1.0955,0.03322,0.02460,-0.0211,0.2743,1.0000
9.500,1.0948,0.03456,0.02580,-0.0179,0.2454,1.0000
9.750,1.0912,0.03629,0.02740,-0.0149,0.2196,1.0000
10.000,1.0870,0.03836,0.02936,-0.0125,0.1971,1.0000
10.250,1.0821,0.04074,0.03164,-0.0106,0.1774,1.0000
10.500,1.0775,0.04334,0.03414,-0.0092,0.1603,1.0000
10.750,1.0738,0.04610,0.03690,-0.0082,0.1437,1.0000
11.000,1.0698,0.04903,0.03981,-0.0075,0.1287,1.0000
11.250,1.0661,0.05207,0.04283,-0.0069,0.1151,1.0000
11.500,1.0614,0.05533,0.04608,-0.0067,0.1021,1.0000
11.750,1.0563,0.05875,0.04949,-0.0068,0.0904,1.0000
12.000,1.0504,0.06238,0.05309,-0.0071,0.0797,1.0000
12.250,1.0457,0.06598,0.05674,-0.0076,0.0710,1.0000
12.500,1.0430,0.06957,0.06046,-0.0079,0.0627,1.0000
12.750,1.0395,0.07322,0.06408,-0.0083,0.0568,1.0000
13.000,1.0386,0.07681,0.06789,-0.0087,0.0513,1.0000
13.250,1.0367,0.08034,0.07138,-0.0091,0.0476,1.0000
13.500,1.0386,0.08395,0.07525,-0.0090,0.0446,1.0000
13.750,1.0377,0.08803,0.07960,-0.0096,0.0422,1.0000
14.000,1.0351,0.09235,0.08411,-0.0106,0.0405,1.0000
14.250,1.0314,0.09677,0.08867,-0.0119,0.0389,1.0000
14.500,1.0292,0.10095,0.09290,-0.0132,0.0374,1.0000
14.750,1.0221,0.10641,0.09852,-0.0153,0.0366,1.0000
15.000,1.0094,0.11327,0.10564,-0.0187,0.0363,1.0000
15.250,0.9959,0.12068,0.11327,-0.0225,0.0362,1.0000
15.500,0.9794,0.12924,0.12203,-0.0273,0.0362,1.0000
15.750,0.9638,0.13816,0.13108,-0.0323,0.0365,1.0000
16.000,0.9493,0.14737,0.14037,-0.0375,0.0368,1.0000
